idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,agent6_x,agent6_y,agent6_phi,agent7_x,agent7_y,agent7_phi,agent8_x,agent8_y,agent8_phi,agent9_x,agent9_y,agent9_phi,agent10_x,agent10_y,agent10_phi,sigma,seed
2090,10.815285233184804,1.0,6.489171139910883,0.0,0.0,10.815285233184804,0.0,2.6763734434686817,-0.4391967470931486,0.09761711882532113,-0.021700186917239572,6.462107746606797,3.143091565187456,3.977299404896856,10.894863691517584,-3.1875127723949728,2.9405038929089478,2.7287724371573785,-0.6436651004334215,0.9208959688753341,5.411372359615414,1.3949721942551965,1.9972891446440955,7.940739779792722,5.197120604958998,5.3101035489799395,-0.10307168743906292,0.2851852698831024,1.308885380442001,1.1093797082468813,-4.2419511595446675,4.961133466866038,4.200873165562976,-4.566965888471067,4.162318018349772,10.99293699389108,0.49034435131519766,3.914045373491728,9.952563004830843,1.1895110810163794,5.303704423485667,0.1,1
2091,13.307534510795268,1.0,7.98452070647716,0.0,0.0,13.307534510795268,0.0,8.054812903176632,0.32861797929327663,-0.004113469378948709,-0.09991536102956568,11.973163050300663,2.924815451121478,1.7863888843234756,0.7968904824059209,1.9733614724341402,2.3530117647815962,13.715793020846093,-0.11543887714642004,6.130979095569197,5.043082037516191,4.2304153162086875,3.7173250907817734,7.557188412661811,4.254279395212108,6.072522992744147,3.489759400857683,-7.071166235168054,4.842967902300815,5.079436774705577,-5.9554837300016725,5.48764592810211,11.410564367744945,-2.965661659181003,0.08724236387443571,5.920509419254795,-0.050245646372078,3.793121324690523,3.7746252200242902,-3.08300096927492,4.126918066213248,0.1,1
2092,10.336144482705123,1.0,6.201686689623074,0.0,0.0,10.336144482705123,0.0,7.866099486573469,0.865303058403307,-0.07305955009580807,-0.06828105256803027,2.6061584076199518,2.5561933306976377,2.061868515062782,2.863566940714737,0.6591996555795467,6.273047832879571,5.066066780938795,-1.0198439963446464,3.1392416147902837,7.5243038525781705,-5.5485525485368274,5.961793132782247,3.6332467227632157,2.0233688421277334,1.2198169121998155,1.37344521420362,-0.1683903913138637,3.247001237680577,3.616038016383018,0.5967700397394635,5.501847366535747,-0.7643698375872177,0.00288887458901399,5.163479196220522,5.880838019346309,-5.759108757253627,0.11693177496804212,-0.0874438535517621,-2.9040246744693374,3.841475131661744,0.1,1
2093,10.97878616034903,1.0,6.5872716962094175,0.0,0.0,10.97878616034903,0.0,4.439775031567417,-1.1978881647992112,0.09616051890771517,0.027443662353974465,-0.562725308243289,-2.146358645750812,3.454196901661951,11.36002871807244,2.7631279358803003,3.857901205549898,3.1103304685197175,-1.1883488659282877,5.4913760475615705,-0.8531379717113587,-0.22913018992659812,2.545429803240202,1.7892452326234758,-3.512688853715698,3.625674237639617,8.15050702400283,3.003102810200446,5.773211592887073,6.783833881771144,-6.240844189622434,3.0349666091626597,7.0504675231911005,1.2777967207725405,3.586012055550566,3.767767593448144,-4.905735181082749,2.752031832304361,6.53098797874053,2.6751633674447723,5.3467140436858855,0.1,1
2094,10.963394430784323,1.0,6.578036658470594,0.0,0.0,10.963394430784323,0.0,6.01335310439426,1.0774922691882418,-0.01918560258205511,-0.09814230817320041,1.8824281128964646,-0.9404691689023661,0.5351174896852761,9.895076675039626,-4.5307714906343906,2.485776477327594,8.528126115090195,5.264031313105056,2.5056708524537017,8.95335163990786,-0.0617745723974417,4.268529544582137,1.9035552234034911,-2.8743708437586952,1.3411638377707777,8.404682196750771,0.7127056556551847,5.577814869505112,4.11588285567362,-4.2215615260976005,2.964501264475745,9.0002436455569,1.1107918227706468,4.85163574773985,2.432332671884747,3.424243112394876,0.791052492067572,3.1594581661951877,4.439121734380675,2.0374030128223577,0.1,1
2095,10.80021400339362,1.0,6.480128402036172,0.0,0.0,10.80021400339362,0.0,8.88543666619245,0.9838494971476845,-0.06544584560523209,0.07560979627677966,3.8145612937315323,-4.573847786221373,2.3898242069998745,2.9059058334245513,-1.2143737409275086,1.8517971529094681,7.177810921696683,5.4892287088797,1.8951232616829483,0.8561665392722206,0.6696232828937774,5.033776819631339,6.596143080458058,1.1097306243237353,0.9361273289282844,6.990305764606096,1.5275694909870836,3.7970791327706856,7.117999749668858,0.3797126058594846,5.491345027219043,4.975488573569602,-1.8968925241732764,1.0156197503498645,4.6380636972284925,0.6863722906516501,4.2612647808609925,0.007632283814428931,2.3893675286774925,5.662074011033185,0.1,1
2096,11.794602458185402,1.0,7.076761474911241,0.0,0.0,11.794602458185402,0.0,-0.3128451697025848,0.7000380823203983,0.09565703973693687,-0.029150141487925607,6.39564531890822,1.639729939027015,3.439647922558716,10.317225003849138,4.495200880205761,4.4382246351588295,3.9101721239646934,-4.2647048763790885,4.6050686245105,7.804393459618694,-6.576727780817918,5.414569666277655,9.6731661704024,5.551285260213942,5.166496735744929,10.507601997039954,3.604130880521045,6.010855847471416,9.411352527244787,3.1118966997252224,0.7654216382211829,-0.7251864505558245,-1.192037094591201,0.06707205954925324,8.813378310791244,-0.3340734511029494,1.1747930176806143,3.9300524574263775,-5.550168070793347,1.5304099027138367,0.1,1
2097,10.52119129023501,1.0,6.312714774141005,0.0,0.0,10.52119129023501,0.0,0.5258454355124895,1.156288485569834,0.0898252172123436,-0.043948041512168565,6.2833630865633845,0.9570604222544811,2.6265866139336107,5.868259435965581,-5.031943214301954,4.0333000284998715,2.0224215422399263,-1.395064280000687,1.491752059622383,6.996646085985198,-3.803309051106333,0.9047405909467295,4.882336054707526,5.3839695400406695,5.842293166194506,1.4137288003645945,-4.960397045752983,3.779290432702021,4.672550066977623,-2.6229239737082524,5.46435735939446,4.858672685629058,-4.281347302916737,6.191296669856879,5.349038412217029,3.1493813952213703,6.14608259439167,2.985518031852667,2.019617843214901,1.0215830697198953,0.1,1
2098,13.895663431156338,1.0,8.337398058693802,0.0,0.0,13.895663431156338,0.0,6.757408006173829,1.2944566710448409,0.06389912144225755,-0.07692140325623047,11.64549096852636,-1.4731087452863338,4.302048164863697,14.107530820903516,0.7721535497160982,2.119094868831193,3.3347546906234973,-5.538293044391085,0.19178826591784842,6.124992406694827,-3.751719651626935,0.7435643678960433,0.8635857995226814,-4.806555417348034,2.458439017598451,13.334661187357462,-4.34533797913015,0.4396719572044059,8.953909884850258,5.7156313974925705,4.978282208535979,9.399112587502332,6.66159972891198,4.563274423906783,4.650869236589134,3.2653864515681796,0.1868863629633454,11.656983242485833,1.3034529741278873,4.601434419473607,0.1,1
2099,10.977679707335893,1.0,6.586607824401535,0.0,0.0,10.977679707335893,0.0,1.0954557962230165,0.3457167089843529,0.04860864703268499,-0.08739107181887544,8.504821675769172,-5.016072990729528,3.020234395413762,6.388459714425886,0.17355428412730278,0.471916895344743,2.0678131342459998,-0.02929485270415282,2.008201510354696,4.955180569092738,-6.467619749285996,5.181152011137146,5.981511384519854,1.2580638791621395,1.120138891261518,9.089782877285884,2.640576303441665,4.069697108479008,2.1078229060887077,4.72916966827791,3.0745479721941718,9.172763322240453,1.641293205135405,1.4382772100782435,0.4619668330414033,-1.14720718333568,3.431368240273849,7.748460039615852,0.4496870039481624,2.762878218434425,0.1,1
2100,11.633603004024524,1.0,6.980161802414714,0.0,0.0,11.633603004024524,0.0,0.7765346991075905,1.147366889048508,0.09994481620886578,0.0033217033245072055,2.5181558309254153,-2.618837502824249,3.2703054831480487,10.87324586775231,-2.0080676464715843,0.9035963157356856,2.6237179108772093,-1.5867463525196168,1.4458318547131328,1.4952490805083478,-2.405124177839125,1.496146625474878,1.898063019348887,-3.318210545469769,2.9089296446792177,1.3907575805620498,1.5327778703513208,4.548775615795801,6.056521114778481,-2.0758880232417005,0.9036334265891669,8.590291300580041,0.43710391410801486,0.03370560495683886,8.152647005113037,1.546509880372942,5.66460862724328,11.493812837033573,-3.096948057976225,4.474266103910558,0.1,1
2101,11.66029071610817,1.0,6.996174429664902,0.0,0.0,11.66029071610817,0.0,9.074262230658787,-0.7053431750720608,-0.02469936865050078,-0.09690170890271575,0.45622567486023335,-0.7305276919029047,1.9004868124154437,6.286769121174122,6.252756702233886,3.752388603466795,5.5496502676561965,0.14657126773127643,1.4529588982197226,8.090472820355547,-5.447996718444544,0.7666786536420382,9.017758075365233,3.548714303715715,5.311299088992308,10.580203236967694,-4.6213420344342735,3.842695324421619,-0.1366737190766285,2.444663664874298,1.5766424588027523,0.9624836411207056,-3.6431414061735663,1.6374599586043912,6.817508812473827,0.14739694667119804,3.0195567657517537,10.590888033101423,-1.4366957917300014,0.6672302110903987,0.1,1
2102,10.284408119246203,1.0,6.170644871547721,0.0,0.0,10.284408119246203,0.0,-0.19765034980825677,1.4630730982382352,0.04778258169888499,0.08784546024803663,1.539740283122676,-0.7252838912100464,5.592543269511091,5.640874644475832,-2.520672147159773,5.832731123696738,2.646819209728752,-3.385817254436196,0.3532687227895898,0.8593648352055352,-2.2708106963293546,0.19855457764221196,5.932664201086886,-3.478623516437864,2.5086507441517076,1.0085537953109522,0.8165265186885899,1.2620735996877335,2.5837271904347388,4.766874933493601,3.2243071192255965,7.697394169472083,4.805054278743065,1.6800578629731424,3.109846605804435,-0.8285121406186349,5.012941218743752,4.19427353678054,-4.761725792453306,5.9757210119042385,0.1,1
2103,11.62564708196065,1.0,6.97538824917639,0.0,0.0,11.62564708196065,0.0,9.235610245037932,-0.5243737304252977,-0.07113121788270547,0.07028762225686028,1.7081163825766597,-1.098567224988806,3.234320578076183,9.56922279855967,-2.9504370747842166,1.5971628431100777,5.83587431910328,2.7287387414217013,0.11855073440977042,1.088286962762071,-2.310654065529862,5.996104395943323,6.072026096874686,-6.630845308553731,2.8018650892588592,5.760953191565006,1.090350656085008,3.044695950130505,9.92946294431253,-5.168509744407623,5.473616043388782,3.2073504001089614,0.30829989020336784,4.829829817975665,6.535833203915584,1.7666167551219947,5.718882356635047,2.363394858136586,-4.704147790584073,1.120566011840635,0.1,1
2104,13.27412807586118,1.0,7.964476845516708,0.0,0.0,13.27412807586118,0.0,12.335937015284166,1.019427653425654,-0.09124264995323444,0.04092406174259254,10.262821083725164,-4.865782643989007,4.541528719776246,6.790438603435619,-0.8210612536020228,2.880017146113058,12.493687526076398,2.523274504654751,1.4883980967749402,13.07188270929894,0.7131810519973716,1.4607260459181213,8.494188381315201,1.947613505791687,3.161526242631261,10.436201680174461,6.303816274943427,2.6325745855063962,8.657591707757417,3.559657193661793,4.53554723686512,9.58579792778208,3.3137335751364176,4.503881773951211,5.796301623483747,-5.379823270267877,2.26186066135452,5.325245551514794,-4.978818135288167,4.068222118721539,0.1,1
2105,11.558262366845067,1.0,6.9349574201070405,0.0,0.0,11.558262366845067,0.0,2.165036929054311,1.0927272216838277,0.055597242093543275,-0.08312007381849429,8.546483213298629,-6.230042501744502,5.3144778454006945,0.7434672058286074,0.21310643705631352,4.73683389190465,11.580748116225106,-1.6250662774752835,1.1202497629408434,10.246933942796101,3.6240407113438264,3.548745107769827,1.7268811534696757,-1.7060613218283585,2.76871828058285,12.129860726772645,-0.9354154757260069,3.46282880880329,-0.5801777363258971,0.655021488659611,5.081532520731254,9.375483013476572,-5.113604824646727,5.082342246015418,2.6518686893969523,0.12850424660149357,1.155936633823245,8.25179203394297,-0.6367988068218152,0.431837547675652,0.1,1
2106,12.307256617632559,1.0,7.384353970579535,0.0,0.0,12.307256617632559,0.0,10.351219384161793,-0.9206051702400886,-0.0026481223296364303,0.0999649310914947,3.839636833330801,3.8593933662637765,4.462129900941531,10.042477857472907,-3.7530321777286826,4.7651403700231425,12.945712493618625,2.4500029322932098,3.894029990870632,6.023612243514497,4.93510088980025,3.6067786570721285,9.01850261691888,-1.154670046503839,6.124676478392865,6.916296091997365,-0.5477648194936272,5.051584677617282,6.142820428091968,-3.5723009517873705,5.517306252196508,0.5419081776031103,4.341472157412899,0.32867144340557997,6.194038228138242,-0.5085957937247282,0.9280173630708966,1.3956641677418,4.817290181507243,2.9820803571741052,0.1,1
2107,10.5167944112781,1.0,6.31007664676686,0.0,0.0,10.5167944112781,0.0,-0.021214671216426253,-0.9727643800988865,0.06642299829344105,0.07475282802482812,0.2589587003311573,3.196971207775008,3.4036018029334447,6.379883056075553,2.5340674538008137,0.6465194994839357,5.421134532581079,1.1130629355780097,1.1330444133539501,3.8263850266498505,2.7654823603503806,2.1014965563626653,-0.7161405667285896,0.1801326664023601,4.547488425971156,9.164267907141392,-3.8940060819598994,4.116502011092142,0.4164294149695822,-0.0702012795509309,3.816761903482609,7.102496226980131,4.014586244965567,4.3225336389027005,4.246857088536356,-1.7550141530857164,6.204461354216534,2.2398841296919816,3.0643948439888153,1.417706083109973,0.1,1
2108,10.88462846400483,1.0,6.530777078402898,0.0,0.0,10.88462846400483,0.0,-1.2051097950058067,0.011242296854690779,0.04887572593676588,-0.08724198194765037,5.831060826617953,-3.8751710392522707,5.863228801738151,2.628921116629916,4.981543193875256,4.7755867097383975,2.254758307409521,-0.31607077664121364,6.022202512963004,1.3395313713378627,0.394524435777765,5.226321417733046,10.600625455018978,2.464078129478841,5.776485971375305,-0.6070912336525662,-0.18088801599542972,5.4027537794306975,11.177584291255371,-0.8766050426054351,4.540677919240462,0.08891401940090304,-2.2566753336171304,5.754844586276376,2.1624814881534276,-0.33272929078175517,4.2961067838398845,7.34369726502896,-5.673843605543854,3.9164276736848134,0.1,1
2109,10.059503097609007,1.0,6.035701858565404,0.0,0.0,10.059503097609007,0.0,9.003417388717425,-0.6641356171908728,-0.05036495281103266,-0.08639080696661222,1.7118978852503588,3.076750250982808,0.742720118560156,5.927600797215034,4.333713100952954,3.6064862935504163,6.938777730205,-4.7531724240048145,4.194467320517087,2.5330853229385664,-3.6455261698661734,1.7805668651719668,7.2197171895906305,4.34082247879384,4.524607639243921,8.792874492750139,4.6500395706197954,2.9882942071106373,1.8287007445348302,3.876255092466789,5.543731276963949,1.4551585390640849,0.06398050479544211,4.665439543987898,6.661957005871022,3.0844000089663304,5.342753437986322,6.014612501996641,-1.7527483897413345,2.950107660418684,0.1,1
2110,11.448855365745533,1.0,6.86931321944732,0.0,0.0,11.448855365745533,0.0,5.173420933160195,-1.4211416193447273,0.02740509702083262,0.09617151687105051,-0.08589907818929454,2.250537836227615,5.778900612573436,4.506369958466926,1.7402253439404654,5.599818373458266,4.012654630540749,3.9492802233355424,3.8961438675896516,3.255529686196867,-0.4455950021797659,1.267659133869038,9.719454187593394,4.156286479195102,1.9767514282947274,7.4394742370119005,-1.8985691947114676,5.837093605202529,9.415626508648282,0.9597138031465834,1.0168957789997954,3.7442246554685834,4.762474143328974,4.776339739182887,12.189900502272213,0.4556043358962659,2.0621308990746936,2.4738875132473956,-5.832229175579671,5.735437092536732,0.1,1
2111,12.82490259111293,1.0,7.694941554667758,0.0,0.0,12.82490259111293,0.0,-1.0551557325038914,0.8914968139316716,0.04314019837572674,-0.09021598131208763,12.669372734867698,2.066518919653783,0.3312341698110064,9.594712715741819,6.200592718953725,0.7805750858769102,8.234557411586447,0.01416739058373959,0.7208287149849475,10.274264485966587,4.129810429426466,1.795588049210087,1.2584896266672336,-2.816938350211598,0.0007933774339053062,4.534042843315658,6.2602423648643315,2.0584328244524017,6.056562483776755,1.4398185339094687,5.2315928673240935,5.131454501484649,-0.8361686091056871,0.01456886584436882,12.567596331831496,0.20480374050444178,0.3026865014694998,10.917087145131774,2.2441507701599206,5.69107337758008,0.1,1
2112,10.87571980529145,1.0,6.525431883174869,0.0,0.0,10.87571980529145,0.0,-0.8854500183168941,0.881332695158571,0.07799432018320535,0.06258503031204546,1.8270471225394713,-4.126740714473492,3.3228372078476642,7.01179602383686,1.050097386873197,1.627179470847899,0.4486647166542088,-3.449234119017947,5.304386922869786,3.9656641205033827,5.122204858558792,2.560402738874584,-0.2911904244528749,2.827552194112545,6.255093376268639,8.085393981780856,2.7474896814716216,2.2840185554187604,5.152108134777358,-2.624403270113736,4.482707538080078,10.444984915026424,2.1307881873823824,1.7809014377159669,2.562780165916784,-1.9117551415116243,5.431000457349549,4.4851180120144,-0.9154598400385047,1.18103535150399,0.1,1
2113,13.345740793434176,1.0,8.007444476060506,0.0,0.0,13.345740793434176,0.0,10.556359396161564,-0.30614654105107286,-0.07439628444091051,-0.06682209860059124,1.5351778780020817,5.748837233913783,1.5823126645953756,-0.41218324573888054,0.1850492575541291,2.2839334256115396,10.530169318318658,0.4631366391362712,4.022903242802546,6.876761022721126,-7.554488303634956,5.018475078493031,2.3676518282228534,1.8723149838564515,3.2530564365805517,8.506563802903543,-3.350185105014644,0.5373603742474883,3.868932710344898,-2.735211847365306,1.3255057708032205,9.064056025287874,-2.16030239683316,5.759581903992133,7.096378590418635,1.3784067002715321,4.252297534576235,8.756391019240747,-6.892465025113909,2.728392550939867,0.1,1
2114,13.874674028826938,1.0,8.324804417296162,0.0,0.0,13.874674028826938,0.0,11.413976400126465,1.2685261558603464,-0.03933596944574819,-0.09193846587671108,12.509217166677772,-4.644870250306997,2.7172277467853605,6.091009760595981,6.092292725001141,5.67375374298865,0.4186225699397479,3.9902415452374855,0.48584027509753164,11.935263124704703,-1.7344081433035299,4.569988005739056,9.081798097283206,4.06500724733003,4.811919180124205,11.448551670187557,1.9254377764725816,2.964436581153469,11.865168430653942,-5.581819767905399,0.19284366106728654,-1.2348130477977382,0.09580090393729133,0.4541595996116379,0.9528878203647757,-0.08678364438193072,0.8571611151975039,11.312816637481989,1.3461615121286006,0.2989216980445611,0.1,1
2115,10.031106478779819,1.0,6.018663887267891,0.0,0.0,10.031106478779819,0.0,9.723591406483909,-1.0905467070218267,-0.0861881051450417,0.05071104940254381,10.040348613620761,2.584074283951794,5.108952848262589,2.378332967340642,-3.78088120272302,2.7711738444611482,3.7301931312651084,-2.7428098722462413,0.9837601809159477,2.3747475123415023,0.11256473744832379,0.9769943713288626,8.479535751984073,-1.7279904539802793,3.3043859725676192,10.443283872242226,-1.5892138232090682,2.5188568352451814,9.429886666343291,-3.9606280934230482,2.2482273696494506,2.150823766737641,-4.388754036660276,5.348992408494538,7.604939921131537,1.0070550989314675,5.156827412704116,9.595781219529542,-3.896727335723424,4.704854618141289,0.1,1
2116,13.54079057085282,1.0,8.124474342511691,0.0,0.0,13.54079057085282,0.0,3.8834611518765,-0.02428259157460433,0.046307196732160896,0.08863206829815577,13.537318057842594,-3.344402652893164,4.654621896567292,8.380724739219703,1.048780494006783,2.127460282550973,3.825653827397086,0.10803362334366423,3.758865906961744,3.0300538255329688,-5.63386265489768,0.6504218812502028,11.431695686543186,0.20736923026801987,2.8867077028087462,0.8056077303286093,-4.148707521781797,4.019142982234468,4.0159818615953355,6.9722600459660145,3.3627998919733364,10.978982348577379,4.695385291288585,4.074318426401807,10.143263207079364,5.356214712894382,6.1976443212229375,5.89279427626802,7.13518275831257,5.806717421205201,0.1,1
2117,11.848193624612895,1.0,7.108916174767737,0.0,0.0,11.848193624612895,0.0,9.846352151937168,-0.08801038437644326,-0.03800399804145148,0.09249700607514469,12.660681342316703,1.9479475448877106,2.978015601591895,4.7419299935192605,-0.44641977309965636,5.971503390821602,3.4764636431500886,-1.3960509735334563,1.4728778264789693,2.637786432295946,3.6880613842473573,2.6255061134516295,6.86749319669163,0.880955611509156,2.7710654820758798,2.9465487911373804,0.3700683350941422,2.5167775493628306,3.98759177307042,5.059858014439434,6.143353527251558,3.8298664390623216,-1.8349249012864741,0.9080229767684791,11.35920142290394,-2.849489597112119,4.3985788522184475,0.10178637646946243,-2.5183730394313084,6.0186287756155945,0.1,1
2118,13.425868371765603,1.0,8.055521023059361,0.0,0.0,13.425868371765603,0.0,9.327873296573143,-1.4302982873709844,0.024516118677054152,0.09694823322274933,9.162224515941487,-1.1765556999191178,0.07301382593346595,2.3995482311828704,4.129107160333045,3.216596641566743,-0.5179984555436405,-2.5991397033512302,0.3009447300561938,5.483210239087827,3.728849710141838,1.7707070187451055,0.7161758944192762,3.1193388868849707,2.4801164753726033,0.42876788612872385,-0.5673002520105878,3.0057204237232766,5.762473410689388,-1.1105552861118655,4.554623146027965,12.909168955561064,0.6147248396668653,3.1337677851122328,8.276827353772799,-4.091626326600574,3.5559042577969557,-0.411823487719607,-3.4180111378365012,5.457014933066305,0.1,1
2119,11.124599010554842,1.0,6.674759406332905,0.0,0.0,11.124599010554842,0.0,5.2839548573980215,-0.7263137811615199,0.002210600112826477,0.09997556324993209,5.372484902332745,0.6817208017120815,1.8434209149505203,3.0679855753815075,5.8623075383104135,1.5738702069422517,-0.2708655060457845,-1.6564076512582186,5.768912735481867,1.5056680117836256,2.0996397582380526,2.25548368552661,8.966119987971174,1.6937524382508244,1.3109155701079334,10.233167001374992,3.3931065326527223,2.4494665995787672,4.422533238516827,2.758021562105143,0.22325774949899638,3.57871816645262,-0.7238112169631938,3.082641604902298,10.298389684658769,-1.1069709407751582,2.2314106878269744,6.196542372790979,5.8250137173354455,3.302901772000799,0.1,1
2120,13.893158205428152,1.0,8.335894923256891,0.0,0.0,13.893158205428152,0.0,5.39089770969443,-1.4285557835228677,0.0979932953787686,0.01993273841722232,13.113343505605522,-4.845123680768178,1.5198188804948454,2.4783044133406618,-5.754223057220694,5.5171159529851055,12.26054022918155,-1.6428340604580063,4.44545791486119,8.798934063022461,7.735669111928731,3.6826374678439087,4.031309221975005,-1.5919982485993678,2.8261868618964043,4.250022297486526,1.5496085779287114,2.7415468412027773,7.868543831833303,5.8356437895527025,0.9803793611467733,9.193528333100378,-6.201022474881062,0.3307699055973584,13.616803455160799,0.07597584649555686,4.63311813098515,8.531577958793191,-6.968751878936268,6.200063345535331,0.1,1
2121,10.979230299940332,1.0,6.5875381799641985,0.0,0.0,10.979230299940332,0.0,8.588129462408455,1.1406632037627902,-0.0025097853253256723,-0.09996849992683086,4.452350472453384,6.373238216052892,4.831235954130647,8.743399254597106,4.1022175707021695,2.152094814280747,7.853602806547909,-2.022242594286223,3.473905674949058,5.777461479929954,-1.5216371852370827,3.209956559016076,2.9244978450258183,3.445207483312351,6.235392314338016,5.133248728690107,-6.137668261933701,3.0191674724680775,10.451719209089521,-0.08060930950234163,6.23830627709519,0.6477728303372823,-0.09732585872427893,2.5483655832140197,11.557914066505926,1.751301720811875,5.466325387902315,9.786004960537795,-4.974517227276664,5.661588087314396,0.1,1
2122,11.991777324176292,1.0,7.195066394505775,0.0,0.0,11.991777324176292,0.0,12.009273124391788,-1.3624227526589303,-0.09901352714493902,-0.014011475379788696,8.526765386843014,-6.044045803370084,1.0060383932053754,12.370794167505004,-0.6446106107968047,4.004799429687469,5.76723543755431,-4.632980217908826,5.467896717745621,4.130986708588292,2.916931905135363,2.734201149155084,4.255328050438916,-6.0562993151540585,4.636511115901141,6.708830792997184,-4.1176216933917305,5.425016142079371,7.422524462372702,5.731228929879475,5.612803369650602,7.869349922182987,2.127724181523837,1.4995413651249654,4.5104197917837245,-2.193566661410403,3.5542824441704477,9.432983457550279,1.3802220312902098,0.2485237782711875,0.1,1
2123,12.434541511197335,1.0,7.460724906718401,0.0,0.0,12.434541511197335,0.0,7.651331227098403,-1.2443943865529923,-0.09864414784923892,0.01641134044182547,8.641259815665544,0.5733139874959715,0.5083686117249296,8.658860607950611,-7.041957063873607,4.834477406697427,3.8768973673566536,3.412560175145944,0.6682825012885968,11.535600340394451,5.080558941189912,2.486295704094105,5.424819301486519,6.936365561370664,4.765899089223939,2.840650186815637,-4.4504695383459465,4.102670291520261,8.852868977773078,4.001556128531621,2.9523231914576455,9.556422619861603,-2.3182463936456634,0.7129526604362966,10.55711922528979,3.5339082968902833,1.2783906475540388,11.98588593899975,-3.899337013223513,3.628101921997445,0.1,1
2124,13.360708422083103,1.0,8.016425053249861,0.0,0.0,13.360708422083103,0.0,5.383548470237089,1.1970408439216245,-0.015018675132791193,-0.09886576453583758,10.21943026122041,4.82158592231796,4.132556738969444,7.689185813166369,-7.8346696800455105,2.8116363237517215,11.782649265079165,-5.188546017977884,5.434182700167343,0.7940696647023824,-3.7543983266698078,1.768553050632507,9.996398018116139,3.056966997925591,0.31921592303187135,3.4225731493261606,2.007323944856225,0.26245593954035373,1.623960729438834,3.551549124798112,3.8343370075269254,4.160060584325667,1.2092408809785256,3.887854146111271,2.819166641507269,-6.383041231219447,1.5863305725549646,-0.08957805260503982,0.15590645244785295,2.4808711121529172,0.1,1
2125,10.625290431351445,1.0,6.375174258810866,0.0,0.0,10.625290431351445,0.0,11.188268640839915,0.8824773929358147,-0.039288599449384454,-0.09195871874545572,-0.019983945077762577,-2.2499731025462277,4.527266009418194,7.9433236429585685,1.9906515717538533,0.3388933558619749,8.162346330318291,5.238953605512076,2.8857655672652256,0.8198489934566542,1.1921968366525295,5.801831510860912,5.636184608072592,1.1534233410156685,0.19082303887890995,4.246884298707185,0.5306605663752838,4.519576183406687,3.0837457345290495,5.722573555741237,3.1407473294755928,5.411938235487895,-0.013687193159876772,2.6735336883368284,2.9356494776418067,-2.712988581373279,1.152843604957851,3.5169717998816443,-3.4451596913606304,5.477104334148487,0.1,1
2126,12.366174442739837,1.0,7.419704665643902,0.0,0.0,12.366174442739837,0.0,11.902639265399056,-1.264361617484452,-0.05408939331974423,-0.08410908114051663,8.742698810540656,-0.3009876283338284,2.671717024698811,7.621452256784103,3.7586740390595614,4.988624069851356,9.77560102728005,-1.991689652198878,2.409989057224288,3.3235602955098886,-5.654706117080598,2.411724006963518,6.269754289824872,4.207427678743049,1.3166661145172691,10.347762287305166,-1.1579597794574579,1.5342030177938515,-0.6773280582825372,2.6728130176002125,0.6062737283809491,6.87784618675321,-7.073706835453198,3.1407326510039333,2.009073881695092,2.756102384346981,5.893382306432111,0.6251043376463974,-0.7270445878074897,0.18610522267985014,0.1,1
2127,11.125466428589377,1.0,6.675279857153626,0.0,0.0,11.125466428589377,0.0,2.669276774642877,-0.01493608177597272,0.09812075558144327,-0.019295526013215342,4.574820809047161,1.1874086048079617,4.307506694799948,10.320047931612518,4.273976089358873,2.6336327698840933,4.617170981640218,-1.300926820624464,2.298387608963496,6.061235848293423,-0.4527745944515828,2.5854248504998414,-0.27821232971716103,0.6480352958044976,3.9308440159476605,7.8054276475137305,5.415390961984653,2.5483668068612455,6.528032921555322,-2.9047772515079044,4.641995529038859,6.184150103026685,-5.121516362635018,4.2237230956936,6.489636132161498,1.1138127147984764,4.859039041890815,4.617220132145034,4.083389160241755,0.37188528040491475,0.1,1
2128,11.168931531905002,1.0,6.701358919143002,0.0,0.0,11.168931531905002,0.0,7.630341181608207,0.7953756919390149,-0.0979900725352661,-0.0199485760026446,11.616704210951209,1.7144475470667373,1.7301944770649111,0.4896542046196313,-1.4566612703482196,0.38451215401797184,5.8521057415003925,4.329659455405721,3.586424924041098,4.264350557587738,-0.19877233485616627,2.265697356254254,0.7996332267460211,-0.23245732996698645,1.8754774725090375,5.016058234607115,-0.29688754258728745,5.8899363176601,5.797873686409048,-5.818656115900385,1.515676927280226,3.5851999934075627,-2.6733486654688456,4.511502175073716,10.841336097737006,0.8451818378537919,1.1198259583125107,-0.33446140531584323,2.136899392082477,4.939390550320319,0.1,1
