idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,agent6_x,agent6_y,agent6_phi,agent7_x,agent7_y,agent7_phi,sigma,seed
688,8.4349394162207,1.0,5.06096364973242,0.0,0.0,8.4349394162207,0.0,5.552223055266403,1.2981599098695464,-0.04523466435673759,-0.08918422024401679,5.815997903574955,2.947032553172795,0.4233309093442345,5.9081965510203736,-3.1814486754012776,5.720162128340671,6.143045026237443,-4.413983708886522,4.698537149492983,0.4285535515474086,3.2673724356026113,0.2754446240250253,8.635756759274425,-1.4591307485480407,1.0605363633956206,4.268319614633968,1.7118101206019585,1.6797672822634253,6.290548925888727,0.9702381890081456,2.4403508768836053,0.1,1
689,7.306087382456546,1.0,4.383652429473927,0.0,0.0,7.306087382456546,0.0,2.5088919254880424,0.7131570322668916,0.05340387944569454,-0.08454599730412864,2.108962199450503,2.3102982802791874,1.6135999712976774,4.902826854411289,0.017007500476193406,5.658735608359041,2.652451532737562,0.5500868697150149,6.2783733552490135,2.4200241942514404,-1.2573738179318728,2.8783508498340917,2.6589515186513717,1.8630797473662526,1.1827417697460056,5.842638269924896,0.9018896778530971,0.33934668818170327,0.9626693016719687,-1.9300325591047494,1.226603275312321,0.1,1
690,10.7621646968727,1.0,6.45729881812362,0.0,0.0,10.7621646968727,0.0,8.307068517567876,0.13172074020234503,-0.03418584006489491,0.0939751474543,7.188919200897997,-3.1679985589054347,0.2802613132678191,8.059590700003747,0.6165959625252484,3.419502902594264,4.996245554865075,3.9648747427389988,2.057041731543135,8.295617234718655,1.2269113031515857,1.8513533454239532,6.991014933235493,1.7211995222475005,3.68833541911049,11.49653779885487,0.0007970280671700759,0.6441419949721584,7.126222042009295,-6.108665886635431,4.231038834405055,0.1,1
691,9.226864184238398,1.0,5.536118510543038,0.0,0.0,9.226864184238398,0.0,2.695689698237783,-0.5100567175771996,0.09601878016169582,0.027935530355801916,3.933022784503218,1.673982675042642,1.3980961629749173,8.415985539353098,1.443113579608198,5.715620444725084,5.759685136194066,4.677792153228695,1.2617017229378296,8.081161309058558,-3.530486886389871,5.211160349167977,9.961478396473312,0.11866638471370093,1.3496191943388989,7.069519116832948,-0.10452764251079527,2.669710720801171,4.258280353515235,-4.597635810133936,1.430343050750816,0.1,1
692,8.275801824616035,1.0,4.965481094769621,0.0,0.0,8.275801824616035,0.0,3.3769691392809063,1.0066542272015009,0.0955242741020415,-0.029582309870563556,6.521416174561534,0.7835111914156675,4.923280919248951,3.691108012695865,0.1306392395856393,2.1485422320138876,1.4119494478004162,-1.2826677241699895,0.4537062865894328,4.406024623701367,-1.0205665603701282,1.3200689885681838,1.7423796066732526,3.626925653786296,5.791007378164199,4.196897281317402,-4.640447071217617,4.89336552474585,4.538084694610312,-4.492247126094812,1.7411037367730429,0.1,1
693,7.423422631427833,1.0,4.4540535788566995,0.0,0.0,7.423422631427833,0.0,5.11122272898324,1.3644737613955265,-0.07853765437612341,0.06190183232422595,6.575823384914535,-1.9752686913774689,4.4800470321694705,0.7171741310894779,-0.7950016414257289,1.8382579847728306,4.536650120843674,2.843869947802658,3.69748155241548,1.9488927891351546,-0.5934025412792411,6.092679954531344,4.566332577704015,-4.240009917167281,5.167377242450883,6.620700944061259,-0.5768803977176918,2.2903446518495416,5.024950988845119,-1.709031020589731,1.7103772370275445,0.1,1
694,8.060244252096002,1.0,4.836146551257601,0.0,0.0,8.060244252096002,0.0,-1.4042299232489603,0.08720305395697964,0.09582659682878658,-0.028587818038688952,2.381407731770043,3.626063657795178,3.04507299231123,2.2760843965087854,3.5870100816548343,5.582235072739836,3.1335813150125,3.4277754263196227,1.7940123847110936,3.111570976328135,2.501343241870031,0.29365660437071833,7.797226356969931,0.5142196320335631,5.644706439185115,7.231257525682129,0.5216014408110995,6.097048241916008,3.485676115678584,3.406744712729073,1.3104630026173623,0.1,1
695,10.944267479503551,1.0,6.566560487702131,0.0,0.0,10.944267479503551,0.0,4.500593920736077,1.0360656088670166,-0.036830545036882226,-0.09297048430704334,8.292609672280072,2.7873710618141367,1.2332536764809512,1.58325463880987,4.404355683769479,2.971582985423884,2.5928925680284114,1.6654620829010904,0.3205363522212105,10.365373800551925,1.2470510511860746,4.9589324794617955,1.252556717543503,-1.2761834517481114,2.177364767245579,7.225991808720242,-2.279655787660067,4.8857866509108225,0.4797095815470067,-1.4830879583069214,4.885874305527431,0.1,1
696,10.869828626015414,1.0,6.521897175609248,0.0,0.0,10.869828626015414,0.0,10.594966376453062,1.2791270711136722,-0.011083692752450535,-0.0993838606362687,6.215037611588595,2.102705788769593,1.3622642000769376,9.69656201991615,-4.761640964041854,1.2753462795953918,9.28235717723824,4.859230785696566,5.985339338772846,2.475082853235476,4.177001819208799,5.868523702091154,4.033257062669672,-1.1068917136392027,2.460191747457981,4.703670722821485,-2.587577561203693,5.0925072679011985,1.0778338234242746,-1.7107997985988865,4.669698241715466,0.1,1
697,7.762274596373839,1.0,4.657364757824303,0.0,0.0,7.762274596373839,0.0,0.34536488398322884,-0.351141487602038,0.08688780338028398,0.049502622392648174,3.9319631869893104,0.6317658632889745,3.8112508465525643,4.546701550745438,-3.0832906558050683,0.10463890597310213,7.650062590575258,-0.06669395598035263,1.8383016402725536,5.449910610280704,0.20377607888169433,2.2796142712599887,1.6690064573142633,-3.0022587520357304,4.160209233736049,2.0973306457990586,-3.9341958349341684,2.443870701834477,4.95994409473779,-2.7530179441459084,1.2247477161429374,0.1,1
698,8.715110913565848,1.0,5.229066548139508,0.0,0.0,8.715110913565848,0.0,1.1591193095335848,1.2956425603688482,0.09930189264270381,0.01179551260339829,6.24651871906395,-3.3127375039197884,2.07828561597891,6.859313694426892,-4.088930399741516,6.003944047181492,6.576155883222439,1.604316502635246,2.28698899566395,4.792831488049808,-2.8217933505831487,3.739432238717516,3.0887972380385262,2.753012346470517,4.600766444565895,0.47222624516378486,0.2604154117662305,4.582203442636675,9.315812577903962,-0.7508729177331053,6.106834353020742,0.1,1
699,9.46734335206935,1.0,5.680406011241609,0.0,0.0,9.46734335206935,0.0,10.388044403191225,1.1360310562265088,-0.09989834062120043,-0.004507942006128521,2.316515270272979,-3.762565103531851,3.437445606861349,8.233762584441058,3.4948094084166836,3.7171667271784234,9.594277015285193,-1.3703420823178787,5.443591145677766,1.4522421849716651,-3.1686948780908426,1.62363508995858,3.1775953621168456,-0.8453818943388799,3.1902570855184753,8.073086661571578,-3.6677502142351286,6.223413269568639,-0.6477643122495476,1.4720871662183967,2.924612403549025,0.1,1
700,10.671920894694523,1.0,6.403152536816713,0.0,0.0,10.671920894694523,0.0,10.881758774320785,-0.07013970683645727,-0.09537723792066803,0.030052994636546385,5.83044497710801,-3.532494629787499,1.4379394611047833,1.9538601176429293,4.381104304893551,5.617195829698214,6.375537791660366,3.5812868327121485,0.4030369251199894,4.509419001892324,6.0547855518516975,1.384204529263494,-0.26819717320235625,-2.3787129966543743,1.5359200036114182,6.665454202855469,-2.287378217739157,5.035853456800872,8.688066122606614,-0.3050285640343663,1.1579624140990694,0.1,1
701,7.91156082399646,1.0,4.746936494397876,0.0,0.0,7.91156082399646,0.0,5.962403110349398,-0.37833240861543604,-0.021786011139208444,0.09759800058731882,-0.49107463228888193,0.7099068185176166,4.5825109353765905,3.855807523900223,2.0139919773414836,5.004208619277676,1.3743111121596243,-1.544869662145266,0.9135156131998406,6.444647015150253,3.3123754330099113,1.0432870521591777,3.2396840805106817,-2.8137079261780973,5.318831439077665,3.045106546463909,-0.9774610071137564,3.2778465413106876,5.722066124251973,-1.0224944776395015,0.2520844018954032,0.1,1
702,9.887273500883135,1.0,5.93236410052988,0.0,0.0,9.887273500883135,0.0,-1.4717878143598904,0.07683941978389204,0.0771271626401622,-0.06365061494658138,5.914305782315223,-3.3166027050624836,3.846819220219076,2.3880018863860126,-4.929920952276761,3.762184561317837,2.195263814054451,1.0872381278078318,4.997897354652117,4.689572140211597,0.05353572328871453,2.672974381552891,9.507585038184462,3.738856844168856,2.300259849354774,9.981142166237317,-0.11728691159007143,3.193795124508375,0.959055671680781,-3.2908194784979075,1.071698882376997,0.1,1
703,7.267927427215829,1.0,4.360756456329497,0.0,0.0,7.267927427215829,0.0,4.590124399316529,0.2667863198958842,-0.07854348008838047,0.06189444026409951,2.6842814054756885,-3.7350148529301053,1.704520407888881,4.302926866680946,-0.9378499036693848,3.718881078738228,3.5731972377857404,0.9819328246162361,3.7461126224170798,7.332097827497321,1.0770409387724358,3.1191586751463594,3.7755554379259904,2.7515843550179557,5.582263107005836,0.4094079977659155,0.19830963920986658,4.495586393553638,2.410753817133009,0.36689631948881785,1.4532255340240132,0.1,1
704,9.804021374932791,1.0,5.882412824959674,0.0,0.0,9.804021374932791,0.0,-0.4259187962102477,-1.2805301139886824,0.00846250390690584,0.09964128676219314,7.391960666430935,0.9629832340730535,1.0689795369329724,9.766702507361087,-2.7182746862117813,2.8467581203038987,9.262994468116418,-1.8794702626294861,3.7775114885764887,3.2009878437031754,-3.119902195306828,3.352796053924497,0.18768554023749928,-1.2044737391594746,4.621745637896792,0.8274436000129635,-3.22413008957053,0.4080716457598258,4.325697572469979,3.8450601951087475,0.6734023842631146,0.1,1
705,8.25172369075753,1.0,4.951034214454517,0.0,0.0,8.25172369075753,0.0,9.004455440051265,0.02857345875412781,-0.06629768993016122,-0.07486398539968468,0.7947112630711048,-1.706199836629747,2.0511224672808512,1.386449877646287,-2.122836593421071,5.207874274037191,1.2083566037348166,1.1739815933182323,0.5134903167184474,1.7777023075028686,0.8320511186070042,0.625004384447195,7.4624154575761255,2.832622306683216,1.4862113209130996,0.3765226874793979,-1.8262516891477392,1.0527385244016125,5.274218283774685,-2.1764323762980062,4.854257244529456,0.1,1
706,7.151555058230045,1.0,4.290933034938027,0.0,0.0,7.151555058230045,0.0,4.084399161604815,-0.35697997798517855,-0.08266525784774598,-0.05627126393609508,0.28660766357523837,-0.0970222639730364,4.350469899048911,2.2829255842560032,1.9148568506965569,5.536971406038627,1.4987594422542125,0.7654615995040529,3.2070423975218203,0.9680390605242115,2.0810586019338024,1.0369135299628953,2.89377459374139,-0.33488928911809646,4.471134209807916,2.0772668234555605,3.391573344483701,1.1938048509725148,7.2931576883343645,-0.3561585863015473,0.1611524389864702,0.1,1
707,10.326049818043579,1.0,6.195629890826147,0.0,0.0,10.326049818043579,0.0,1.2841329315183172,-0.06486887691431864,0.02703878093091889,-0.09627514905607665,0.3879596596455519,1.6090168105166798,5.040516917462418,4.408499159014207,1.0340323935438689,3.9940432123962504,3.293485717277994,-1.2022517737282514,3.9674729759965266,6.713457420494796,-5.842705662436609,5.626352857416118,3.6410726471012365,-5.873496471274564,5.501445431096135,2.8196502774697345,-4.473839775013201,4.461470241175507,3.29782534294937,4.469905909227152,0.5737075598240949,0.1,1
708,10.582472218233397,1.0,6.349483330940038,0.0,0.0,10.582472218233397,0.0,10.88234514627134,-1.009458372397185,-0.09169976902354778,0.03988925119663175,8.927050519823817,0.7810254036053363,4.152629723334514,5.810984267506497,3.8323588183196966,5.369589611984823,10.403778155708395,-0.37792324752723067,3.627495891184014,0.25280926979544205,-0.7914452785809193,0.059730562871194624,6.846989277590891,-4.45540859197317,1.2671834820232508,9.961304041678597,1.19246786578324,4.581297971374261,1.9760700810108816,-0.19178816582374447,4.740888497826085,0.1,1
709,10.722598545481002,1.0,6.433559127288601,0.0,0.0,10.722598545481002,0.0,-0.6554784948699826,0.03961745804711076,0.052235682955396094,0.08527270035705063,1.3539077033043911,2.8661821716400158,2.994740223671877,10.126092395835425,-3.9472132931524024,2.1902425480051693,6.69618021505672,-2.841036646511964,2.245870835514835,9.87031576560102,-4.246418721978172,4.677845992332922,1.196762706687415,-1.6389147571594838,0.8759411531888601,7.815355649179446,-1.7961814994234402,0.22436177311209807,5.489363259245731,0.9404103422306879,2.2686170082788113,0.1,1
710,7.733540756931982,1.0,4.640124454159189,0.0,0.0,7.733540756931982,0.0,8.521258262068057,-0.9812455307925271,-0.046063568079984206,-0.0887589302309388,5.980978333259596,3.5063185542431956,4.461226106060778,2.408514528182458,-4.302128279770923,3.3027606020938554,-0.646683170288763,0.4594893060799885,3.2989839279150326,1.8351279403331708,1.3987240511560237,3.2188881641038,4.850722820969595,-2.744967693103232,4.3090170116262065,2.0943509198577877,-2.4972368311230317,5.548039650212183,4.208905391826896,-2.0614784290255184,2.6988001910015407,0.1,1
711,7.466155215301896,1.0,4.479693129181137,0.0,0.0,7.466155215301896,0.0,0.044767390462141475,-0.7054961605810425,0.09650714313213321,-0.026198689365576205,5.642820115584217,-2.3299803202784783,5.931991005247023,7.310024988945273,0.9949371536817295,5.916597300062827,3.9231579997900963,0.9126471494697284,2.6475749822557635,5.181613473049877,-3.448457682947692,4.7080093971847665,2.3622051178584638,-1.9745223923335742,5.312969832240153,2.7063278672703404,-1.8732291062675666,1.5952414891667992,1.5883514010311948,2.2644126583230113,2.0013244829746086,0.1,1
712,9.242409287993798,1.0,5.545445572796279,0.0,0.0,9.242409287993798,0.0,8.239255847749925,0.7153309748186243,-0.08924510115758438,-0.04511443138700224,5.594316584663774,-2.5743613417667937,4.596378467073234,-0.24332541977651623,-2.333517308837585,3.2342078036579536,5.336771253993057,3.4743810912227366,3.973202677740602,3.2517073324101826,4.274326133177404,3.63588115951159,6.93231584282879,0.6575583413782828,4.948692391094677,3.0836940221786246,4.261204317771066,4.321016701259083,9.684827703408342,0.7250109368520178,3.267012581026776,0.1,1
713,7.248608356016799,1.0,4.3491650136100795,0.0,0.0,7.248608356016799,0.0,-0.6632712458845338,-0.785059936841689,0.03358101490816482,-0.09419296915236092,4.274794462396451,-0.39376254779256914,1.6602811945044293,2.7465405841213935,2.280659198035827,3.176477600709436,3.464551444575038,0.08319987085205738,4.2804780055299,4.377761408794232,3.338237495131979,0.275417044233371,1.0178024001099586,-2.161025329572552,1.617344579435205,7.096085557907827,-2.3630296911291717,0.9646610967940058,2.196975435497745,1.2109113700545897,2.5917204743590863,0.1,1
714,8.815861752818224,1.0,5.289517051690934,0.0,0.0,8.815861752818224,0.0,1.5416838186348458,0.10747642015071479,0.08611040192921496,-0.0508428822903369,2.5792821560113506,-2.0484801477861962,3.32417348250248,2.859126302417833,-1.4220301504204365,3.5202191815672617,3.771839631634291,5.178896299314724,2.7676481588863626,8.856689560403387,-1.954099773122612,0.2317832591982078,0.764266512543541,-3.403027390888299,4.177585732624323,0.5803213030571466,-0.6210582727897053,4.369628119205422,8.922734316726146,-1.0757213727657449,1.9565391972041013,0.1,1
715,10.830304209311912,1.0,6.498182525587147,0.0,0.0,10.830304209311912,0.0,-1.1950090990112876,-0.2554962577372698,0.06287856160760484,0.07775787092094694,11.70039252038504,-1.5594555955067648,2.5437578711010724,5.40059526459551,0.7244061775739803,0.23144363935863627,5.451381217134599,-1.998099362384021,0.829668095635163,4.432907762735972,5.483360078803612,0.7882401612918062,2.050324167570892,2.4666107443474843,0.284238623434594,4.679054588626154,-2.936650697075493,1.3735736493703836,2.5876887470176855,-3.241610565703771,0.23802397074281972,0.1,1
716,9.133433264373911,1.0,5.480059958624347,0.0,0.0,9.133433264373911,0.0,0.6906135478504825,-0.575510473029403,0.0746939734697201,-0.06648917451213203,8.64274043778321,0.678474698861732,4.354935068027161,3.6701529550091294,-3.702269496910263,2.8853873202563585,8.78865501200989,2.262998988456246,1.8147711312222083,2.357468428531103,1.3688320041366324,2.4313022537229547,3.183798911643739,-3.7228199968849873,4.795535453816901,4.463566495510165,-3.196482993246042,3.359496850983672,7.83381155541172,-4.119990520166468,3.213728896838382,0.1,1
717,7.224949725570916,1.0,4.334969835342549,0.0,0.0,7.224949725570916,0.0,5.007871055298058,0.8077022786045238,-0.0950985113203392,-0.03092366641676432,4.719092504548734,0.003212674069178166,2.174812792608548,2.595102551597659,0.6176776329030024,5.702885434366279,4.490035147736811,4.09424526391209,1.5242513938336353,5.681288567331472,0.6606431201673227,0.289622913154338,3.6193847007630207,-0.767144405765377,6.280292678351032,6.1335499739015145,-1.271444085645574,2.8200504198983807,1.957335022391141,1.7243471316354277,6.235588181532972,0.1,1
718,10.050631229997226,1.0,6.030378737998335,0.0,0.0,10.050631229997226,0.0,5.3355688624187705,-1.1684906282173575,-0.06385990669176142,0.07695396232371356,9.613867816875135,2.570465240687926,1.0614705117457346,4.508354628039368,3.178879029968166,3.6565426916750097,3.4153540377957015,-3.225622459514645,4.4320316724012265,2.1887025612456523,-3.2327897267267915,5.16440635922835,3.2964539221385527,3.714109075937339,5.137089214036987,8.616797061706416,-1.3762559719142466,0.06317953929807213,0.9654574100646602,-4.123768215013633,5.640344780091153,0.1,1
719,7.144313635850115,1.0,4.286588181510069,0.0,0.0,7.144313635850115,0.0,2.022524574937468,0.07527003185887615,0.09935020283889556,0.011381440852120152,4.335992911275578,0.7690998230395375,6.052978906788528,5.282678240688366,3.0223719557843953,2.5896289891869255,7.262079748849704,0.1867544572105097,3.6891062247621456,0.6755435461336989,-0.013867607813021566,5.927685512147507,6.406913147519477,-1.3712409195638482,4.161826187644463,5.7814210575373295,-1.0957649240872833,3.850537945400454,2.9943203321198926,0.7475900879506865,4.294067416055898,0.1,1
720,7.018785299755521,1.0,4.211271179853313,0.0,0.0,7.018785299755521,0.0,1.5642234906606705,0.4355380708019432,0.03827686137678131,0.0923844244618251,4.116925255767748,-0.16952394683253955,0.5702243928147946,-0.17220203974148296,-1.420155956296595,5.71053812725862,1.043397269105633,3.4002785088644742,4.425680783476243,3.611479130392227,2.3177946216244902,3.489757460094509,1.8185043817740303,-2.0573834219110627,1.0635161578013181,0.08053543851585365,-0.4949396803703853,1.9346877363774853,0.9973602946365165,0.1561320202545853,1.7838830479778267,0.1,1
721,10.238397476368212,1.0,6.143038485820926,0.0,0.0,10.238397476368212,0.0,6.158391043879713,0.15835434840774476,-0.03673000890416613,0.09301024914438127,0.9315443858723222,-1.7546768801430963,3.6329774281676044,5.150482232608107,1.478496576198117,4.079681910639267,10.627874704804942,-2.463629970675663,0.329861924033216,4.4650852203290325,-4.453323313205508,4.452933773290377,8.185752275653298,4.044762460748024,0.2927299831016446,2.0534102990372958,2.5334984080313334,1.7132234047870925,8.022538342820011,0.5692616736598991,0.722685969132251,0.1,1
722,9.800276358068025,1.0,5.880165814840815,0.0,0.0,9.800276358068025,0.0,10.239710278680475,-0.8715144503282161,-0.0690875432928035,-0.07229738143089971,5.6076971225132635,0.6784986533350368,4.9486146578791725,6.135542221522925,-1.3849496947734925,4.789566621847414,9.389378826679941,3.078143891850707,4.88027020541421,8.647759852497181,-1.09709426487423,2.412006809695232,3.366100717682552,4.17225677184471,0.13045500679409927,-0.6808177992210345,0.9008068160771079,0.4238979245387243,2.0208365247345843,0.9283307548022156,5.124996047317987,0.1,1
723,10.438226640774857,1.0,6.262935984464915,0.0,0.0,10.438226640774857,0.0,8.018788983717675,-0.9781930837093133,0.01864162867606796,0.09824708484379373,9.703562398522546,-0.9489295824537812,4.445875137155025,0.8769387411612026,1.563404386582627,2.006749301268261,10.128491611158935,2.389170375441006,4.910912975633348,7.054369044466353,-0.6353286062378984,0.8709916693762857,2.857424844182202,1.8478477391986112,3.685012491224583,1.6367012824833505,1.6499802133602415,5.43537251828262,6.331724016315944,5.3725909171827695,0.7595370038660496,0.1,1
724,9.288497328878904,1.0,5.5730983973273425,0.0,0.0,9.288497328878904,0.0,1.310094993354795,-0.3778579914691884,0.0753606520958453,0.06573258032124532,2.9883861582183027,-1.9874821031561953,0.07049637823134768,7.9774427081552295,-1.3890948877817477,4.99863147653632,4.094949214773184,-3.785616980817875,1.436861871475803,3.4056424982589437,1.860325811991077,6.265276180233062,9.954790141566505,0.40486810249502075,6.270098415733625,8.861749351594597,-1.7537422717606488,3.8701991417651507,4.234845512593051,4.734950682942902,1.322142817686619,0.1,1
725,9.590196515167417,1.0,5.75411790910045,0.0,0.0,9.590196515167417,0.0,1.2892896490788706,-1.2372427903409189,0.011155092634542035,0.09937587186191016,6.588958271830817,-2.511052391583036,4.011780331070518,7.79558450108356,1.9056443286196754,0.4328826017670207,8.405406121085814,1.1462547664453,1.805410133407249,1.9021722182391785,-4.930247445534305,3.6032147673004262,7.496536167573822,2.761681174709468,3.8611214563202667,8.800076117741813,2.0291172864385576,4.154719962587002,6.673075166672107,0.5777357778162202,2.565382645210724,0.1,1
726,9.845724196081758,1.0,5.907434517649055,0.0,0.0,9.845724196081758,0.0,5.690466408139333,-1.2807330116339015,0.012784835072915333,0.09917937281591549,4.316929141196626,-2.1205335913196226,2.2724451176969653,-0.48399057363395404,0.5864021959539513,1.1379809542978583,5.378461360169278,-2.0228890428953195,3.9607417644258693,4.009278914975202,-4.850159194227066,1.5366002291968857,1.28133505383747,-0.46395652544127536,4.407425205306593,5.518675122460803,0.7191757500207655,1.5629005244313185,7.477965140624189,1.7192469409650162,1.8848860476010725,0.1,1
727,8.712710300745666,1.0,5.227626180447399,0.0,0.0,8.712710300745666,0.0,6.106369755108953,-1.0717248654413984,-0.08941403229116363,-0.04477868722321757,3.7855427627562626,-0.947107449072295,2.895557695121795,2.6436748259497844,0.6879989963446898,0.6879079194927555,6.449459585107535,-4.541483542841252,5.869334960578156,4.881833316291699,-1.5305640015608524,4.46532909909875,8.86471938735929,2.5053734411631945,5.10994825570348,4.280947410896682,-2.642078306325712,0.2318711754709689,0.4066783694229228,3.229152211002204,6.281450806309492,0.1,1
728,8.512006371385393,1.0,5.107203822831235,0.0,0.0,8.512006371385393,0.0,6.433147884656912,-0.5871659650127594,-0.040107791360553126,-0.09160439439338236,1.5127191971805427,0.8382696043161008,0.8958986280362381,5.8912568351434,2.396332821762002,1.0097921809171462,7.43062102444005,-2.982671618212026,4.670022863012464,5.556907548855621,0.7989681481199206,0.27705718364272125,3.950753619843524,0.6369364197995044,4.326732423451131,5.069657553717107,-4.387477301289083,1.9303371813186376,6.214072781541262,-2.0948133033023044,2.9414834269613985,0.1,1
729,9.398270725974445,1.0,5.638962435584667,0.0,0.0,9.398270725974445,0.0,9.980370873966999,0.9758802928376747,-0.08237613209581318,0.05669367566962949,3.156373102320991,3.333505664015555,5.607488486078655,6.670786878383663,-4.461802230683934,4.063078045499975,3.9066870986546056,-3.671297594402119,5.279880667336823,3.1224362003143558,0.40099597941174947,2.5018447802410373,4.788268185221461,-1.4796003486564155,2.754322090434746,-0.42163291226859734,-0.9673067407673687,5.997078860403117,4.442918722407359,-4.517446155344184,0.3969016031833573,0.1,1
730,9.464392760929602,1.0,5.678635656557761,0.0,0.0,9.464392760929602,0.0,3.6575900123691016,1.3622287999234137,0.09973172041775741,-0.007320105362238375,7.139280032379308,1.8490931595939892,1.1097381576266518,5.326860678582594,5.268914149800938,3.7094044849347427,4.306201784822312,1.5187842485509748,6.046286558870543,5.494505885306292,2.6391882564407005,1.7724232492839853,6.389600413419215,1.1813492322828185,1.668894628109386,3.4327507099789973,-4.974582628481353,3.4329353134956047,7.723843925345516,-1.932695353961244,1.1672128034095788,0.1,1
731,9.094805343514857,1.0,5.456883206108913,0.0,0.0,9.094805343514857,0.0,8.632906226339937,-0.5755532601253003,-0.06872640711324406,0.07264076655229236,4.31746594779077,3.4330846035258364,6.088092576120114,5.398426534885684,-1.3747870147488126,4.926980840264154,4.060771683778748,-4.586726513968481,4.4732616397929865,0.30558740414178587,-1.308626183687442,3.8263348119250704,1.57902268702057,3.1854413459557493,2.4107278576713314,0.09420760167577935,-2.807858630372552,2.5674495647386135,8.523637349916825,-2.72213971026859,3.171817418286173,0.1,1
732,8.626449591154387,1.0,5.1758697546926316,0.0,0.0,8.626449591154387,0.0,-0.1040431509529316,0.7820723182363718,0.09692566549539237,0.02460518986464656,0.569800364081277,-3.2946733085989752,5.889264220775673,0.2798640854556682,1.7676205390808524,4.223163454436099,2.3190021727563908,2.8873172533019082,5.955490602163276,0.6195229257799566,-1.7155930288246939,4.930746091743326,4.2173315188839515,0.21983981690730833,1.7467412338868178,3.012126900176778,4.76164829726198,3.7257519222719435,3.383688228362899,-1.415896280978426,2.1366491158001586,0.1,1
733,9.826098635117086,1.0,5.895659181070251,0.0,0.0,9.826098635117086,0.0,-0.791752731790339,1.106592404091408,0.07237907085243839,-0.06900195723700672,2.5627801029974226,1.088224606218254,2.421703551656418,6.873880189472177,0.7115251309772185,2.1525210282651224,3.784079933990098,-2.6369132094125107,0.7703505340818638,-0.3800225847244798,-2.00503756200379,5.9916738132682505,3.021870509168587,0.8972333797177567,4.804705036255551,7.118737164317714,3.670610295149612,1.221807460187473,5.9325258290572584,-1.1965314327923264,1.998457740480926,0.1,1
734,9.144587022358797,1.0,5.486752213415278,0.0,0.0,9.144587022358797,0.0,5.775669972673768,-1.0782023062675203,-0.06682790198967047,-0.07439107147809473,4.955549995230932,-2.272268156477761,2.180533060001034,2.8742696788244158,-1.331541030128349,1.5771955812687313,9.10889180835856,-2.307714967291878,4.343597794895898,3.9983782488813473,0.842801403052804,5.280552934485074,8.110996517039423,-1.8167419116082586,4.422100284288123,7.214329891894854,3.595402235654725,5.68386503014244,7.8381807086154005,4.142550565599297,0.787219996757343,0.1,1
735,7.081935549589437,1.0,4.249161329753662,0.0,0.0,7.081935549589437,0.0,1.3278640934236454,0.4322892538805698,0.055645274358311674,0.0830879259675449,4.083411596139651,3.624231035854037,5.8669730412292855,5.620370726624347,1.5208489672984133,4.922297687875802,7.052881482928052,-0.34131257604344956,2.4242160517784357,4.430367658682252,2.1894151274601175,0.9221442113344238,3.3452208470980818,-3.9550311625465504,6.181475935664483,3.506763992159182,1.1280131595505292,3.6646953662856623,5.969254823948722,0.25338989951018637,0.29488574506469534,0.1,1
736,8.720662140833166,1.0,5.2323972844999,0.0,0.0,8.720662140833166,0.0,4.633698657041129,-1.3731136287359949,0.06211490560430556,0.07836924461654719,8.229098811317844,3.0488255681816447,4.954801059019889,5.290932001661351,-2.1967581052196974,1.1163259273673376,4.173574149977777,1.393420063759202,4.076857325802851,2.8034756045283777,2.7331065324602726,5.9651958932947355,3.7122837186638473,-0.6492682790289737,2.765406434725091,5.5528480059922325,3.0769704979640333,4.4727221994079,6.675996674580094,2.497650551384886,2.999942240841947,0.1,1
737,10.578609726666043,1.0,6.3471658359996255,0.0,0.0,10.578609726666043,0.0,4.115310486772122,0.9289738171038007,0.04246723673864522,-0.09053471049152288,9.53765417829194,4.048756301743477,2.9049006630426613,11.46249990038354,0.6357204773205365,6.188276799664632,7.558576855180547,5.659490208304752,4.481636960671248,11.448020374219418,1.1482273596050674,1.4678540626052394,5.109217879127511,-4.458747611746552,3.479061089746509,6.047667252111369,-2.932771248759332,4.29765672358038,5.198465528315619,4.407179210401346,0.9139783259221049,0.1,1
738,10.165441727841953,1.0,6.099265036705172,0.0,0.0,10.165441727841953,0.0,8.292384222825302,1.2494117631839523,0.005337641548804246,-0.0998574463057036,7.502914701481126,3.1310224292415447,1.8195393182944495,4.631278021507825,5.870517868631293,3.464761351764105,3.1209756567560776,-4.030232385360794,6.125728816715934,8.143149296645959,4.67976856088784,5.7335269831201465,-0.6720443223577899,0.10599476896351476,3.9387362920370195,4.920774699571795,4.984519316485196,1.7150711874540399,1.4865240148443064,-3.96775472042194,1.7832830372792794,0.1,1
