idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,agent6_x,agent6_y,agent6_phi,agent7_x,agent7_y,agent7_phi,agent8_x,agent8_y,agent8_phi,agent9_x,agent9_y,agent9_phi,sigma,seed
3082,10.440737336348265,1.0,6.264442401808959,0.0,0.0,10.440737336348265,0.0,10.448267288703383,0.9307851597236907,-0.09939610115304333,-0.010973380316656269,3.6356250007779254,3.6644774357674303,2.0487393305856,5.602005781696672,6.110761560792667,2.338603267365241,8.505875955544056,4.061424126602259,2.730563477142393,8.69350697292537,-3.207539072054449,4.056682276829902,5.724740948525867,3.9496487116336234,5.04581225004779,0.4007898095621716,1.7451280393573156,5.5609694403184875,6.028180658609753,-4.878612435826382,2.9365738913276003,3.213405252844493,-2.2990645058943997,4.418809122785334,7.383521644185581,3.5910017263887046,3.2709522076397617,0.1,1
3083,10.22627988225066,1.0,6.135767929350396,0.0,0.0,10.22627988225066,0.0,6.768573552819662,-1.3288283828406866,-0.07399597833543262,0.06726511124039108,7.929359307359045,4.654282778643262,1.1299651749697135,0.755267443880693,1.8733806961220583,0.1890595571745226,5.17606561112983,-1.0914513197236628,1.2362117748957,1.4565175906606425,-1.6198679282626471,5.3311805684586355,3.639439269852181,-2.134090505682362,4.569422444012926,1.814847126379123,-4.964806591025628,5.1654133515907334,-0.017151947789981747,1.6177577529038287,3.69627520851441,8.570854671251652,1.45665546845596,1.9922180046573517,5.397137836979339,-1.8791953629246358,5.958846051286,0.1,1
3084,10.519384815791533,1.0,6.31163088947492,0.0,0.0,10.519384815791533,0.0,-0.40713431058483573,0.330852551515333,0.09247904543426645,0.03804768265698821,8.207455990070615,3.8940113832645826,1.5065640711234791,8.487163413038468,-1.7276651470884188,5.8014362706519105,8.256134373496568,1.7821732136627262,5.4579823197240245,3.676092535461266,5.11583554344942,2.689813779594615,6.187172646272769,2.924468301644761,4.627261013905081,1.9511391397779314,-3.472525107658248,0.1700182902898732,-0.9245493809250256,0.7215282710344598,4.893742206394768,10.050387879186761,3.1474376253801366,5.726582161620289,5.943444957704479,3.815392197343546,4.661708209405059,0.1,1
3085,10.681562073783205,1.0,6.408937244269922,0.0,0.0,10.681562073783205,0.0,1.877958633560151,0.056052967269576204,0.07409044456224038,0.06716104543982013,8.745010319948062,2.720588231727116,3.4619587623855614,10.346558700586744,-1.4042682188495346,5.326590302463169,1.8378878080309895,-2.9206234995087086,4.678972793553582,10.502337114506188,-2.508747410015247,3.322475555211459,4.978702479619514,-1.366763006423197,3.4542346508624022,4.936491319581251,4.372238055011947,2.288689328475925,10.348050079923922,-1.433488024502518,1.906902289484368,6.008502296447664,2.189951966045557,0.6391754574160582,2.0086186917045223,-3.663686867808124,6.181687895197582,0.1,1
3086,12.998521815196575,1.0,7.799113089117945,0.0,0.0,12.998521815196575,0.0,0.96064026663203,-1.4261929893797247,0.09242778161676232,-0.03817204717334524,2.413497874861454,-0.2734526195019185,1.5749564429601053,2.2227013531917583,4.33128287464487,3.373939867685664,0.12640153347691285,-2.4628453335798244,1.3721981672912202,13.867062134173693,1.2520986084989258,3.522449850284817,1.5444507035664978,5.066656666583599,5.484817703521727,0.5764460200184178,-4.5956943271715,2.588150929316624,-0.9662753318834119,-0.2351172970667245,4.539896061654377,4.169299724628475,5.388552915293477,4.531390877054024,11.65130142620724,-4.997975460630454,0.1049913362975485,0.1,1
3087,10.845994743980032,1.0,6.50759684638802,0.0,0.0,10.845994743980032,0.0,4.186209648288759,-1.426230729326837,0.07985822961075045,0.060188563394025785,10.415040422816837,-2.4487031907585703,5.710854989843826,2.100504034393394,2.2319035793031397,1.6299805258127382,8.201059738995022,5.028656202014007,0.8680759885928611,2.374932225684233,-3.289287490161996,4.201815862992002,8.125915431768762,-5.421499622516331,1.4337743400821819,4.189908802987897,-4.839467950123306,5.154310844878083,0.3328782414701248,-3.4508354080625447,3.777772072503789,4.243861894281258,6.308142235296489,3.8652582244890774,-0.6745377113445477,-0.3587686614927651,5.459854841352196,0.1,1
3088,9.835767106694442,1.0,5.901460264016666,0.0,0.0,9.835767106694442,0.0,1.9319043020073543,-0.16630320665177267,0.0916022980745706,0.04011257891805911,7.825482972519912,-2.9042256253943175,0.41877392525188056,10.06675459768427,-0.12127336973833643,2.305093158560511,6.635822200467564,-4.065399806901127,4.649428968333558,7.685456514419425,-1.4957962881526183,2.80440820667082,5.511543937736192,4.761441491937441,3.2424930420915765,4.471793068273683,-4.550494371964163,0.7612386344098935,8.622797977408329,0.7628170577764435,5.4937444966369515,0.06900243491489011,-3.215134660309061,4.8570732741000215,2.8734310370115312,-2.416395054573728,2.6392506836066687,0.1,1
3089,12.724377553440995,1.0,7.634626532064597,0.0,0.0,12.724377553440995,0.0,1.1507039925315081,1.2086854339891975,-0.019653717233128674,-0.09804963742370608,5.772111062670884,-1.5764585339143153,0.8954137551283594,5.479167886424843,3.3973392744302386,0.3790075714745474,11.418558786613044,3.778416947201349,5.744073672242901,2.0356718142706534,3.999492107233999,5.133155597192241,8.73299564322069,-3.056334867371767,5.281115862134699,5.584834368108634,-2.8019811989636576,0.8531966853202295,0.5111900303301047,-0.22217831483361727,1.34407737636715,8.639641990815448,1.9319952706930275,4.249155656488754,-0.6928476064693623,2.056827882412432,5.1248775467461325,0.1,1
3090,12.13734936239068,1.0,7.282409617434407,0.0,0.0,12.13734936239068,0.0,10.717050725866581,1.0175763003209357,-0.007149090524170003,-0.09974412516372694,8.351078740333154,-4.199942203538128,5.310377438800179,8.021620353115944,-1.5597714548485353,0.3250480391951254,11.283417621626807,4.470584570194491,1.2041707103134187,8.357805356515703,5.766354306743135,4.980830258841908,7.5079236667229745,3.6372015814477887,5.209694143745228,3.6226672874802497,-2.74816598247356,5.03018812528549,3.1665358039931792,1.292757750352665,6.279552571704376,1.2174283541780877,3.4234459518605194,0.10181127570623417,6.544574139504708,-0.3173651925100107,2.953646823855218,0.1,1
3091,10.626655954802116,1.0,6.37599357288127,0.0,0.0,10.626655954802116,0.0,3.6622999292671947,0.6610343040202054,0.05966231637540762,0.08025215264851635,7.907206339024942,-1.045836748431383,2.843983431353447,10.849686122972207,1.8781466169341934,4.210500445088656,10.347657013764119,-2.5681277063427785,2.9784482481109977,6.829660056545969,-4.192202191647868,5.531688970228059,9.18916384316345,-2.3577914877466113,3.429730027327337,10.601548257167973,-3.268820507341472,4.079557667237609,6.159099482593483,4.66443329900319,2.805469445661959,3.4639264033941863,4.231359671503142,2.1278200379145793,2.226419229238906,3.9120544297750346,2.2128430641345287,0.1,1
3092,9.091364899667553,1.0,5.454818939800532,0.0,0.0,9.091364899667553,0.0,5.706333912746235,-0.12558796912170656,-0.09937987308862005,0.011119389591599672,7.857950839389393,0.16361640218022533,5.391472718784488,-0.05080327838372156,-2.1769325528887666,1.2472311655708914,8.047687203719061,1.6839127227208903,2.220823454347408,4.889045825516857,-3.6874078384338778,3.067330600082868,3.7371267782657585,-5.314291753284108,0.04622973304007712,5.794592428204282,-4.01926722060562,4.054051457137799,9.676206094674578,1.3521566135546674,4.345942749144168,2.6276883977673138,-1.5319931870787942,1.0998130420344214,0.3954186866709666,-0.30481947370186524,4.887022787013019,0.1,1
3093,10.260861306976956,1.0,6.156516784186174,0.0,0.0,10.260861306976956,0.0,3.0604574694662827,-0.06063331117079729,0.0990243516348102,0.013934768864443503,4.163291117910593,3.40399901344973,2.384478789091843,7.0784299464936495,2.515218910428353,4.30101998605966,7.364994383834787,-1.3020863515257084,5.137445712465196,8.517471734566655,-1.7925821762057303,2.4735568607536123,10.05674845136959,0.21993815745690182,3.6378726481464727,4.8586289348513425,2.3866073840531734,0.7991290668654923,4.802502915721705,-0.7544990632497364,5.6237346595368685,6.333692449560384,5.777770180246428,1.6292314145458509,4.177167270817675,4.926309606292176,2.8621569061486123,0.1,1
3094,12.476549015648253,1.0,7.485929409388952,0.0,0.0,12.476549015648253,0.0,4.537034381744489,0.8056371363024715,0.08879069277373197,-0.046002313819641115,2.645998388292126,1.6426987003426958,3.369484332806778,2.5711080757114684,0.3833942889399967,2.9537604023557766,3.5360019794875766,2.5055966132709364,4.14026245466256,2.3520385116691354,5.174717733626104,1.5569282278703873,6.324128824348713,5.732287074359067,3.3544354846725053,3.8357054396719543,-3.6870170602726464,1.2695568631865575,1.7132947307394746,-0.3441111493882011,6.147289863966686,7.71588553175424,-3.18935040640054,3.6893654517110748,5.692200753192987,4.349108392615185,4.1943835944912,0.1,1
3095,10.91273916311241,1.0,6.547643497867447,0.0,0.0,10.91273916311241,0.0,3.4183735801412616,0.18447879947192258,0.07811572262972377,0.06243343557770997,1.5515940311046537,1.1653205706710228,4.079643250193285,6.436579738560202,1.9990511487560314,0.3548945703074194,9.239737857240103,2.7243257462365786,5.13513995872031,7.3906296733628825,1.5788515762771114,3.79047691113269,6.821331292504544,2.046551027270586,2.827325224102071,8.385586671137482,-2.7691850794052564,2.5988666267940244,3.4620722742298415,-3.169853128661373,5.046506539187636,6.453367043961046,3.2157991083526904,0.793584051974993,6.947021849678088,3.5397215503962567,2.1784275486791866,0.1,1
3096,9.907949208647503,1.0,5.9447695251885015,0.0,0.0,9.907949208647503,0.0,1.8064941180631178,-0.6860051079488566,0.0756508096784298,-0.06539843266469002,0.5845246253164502,-3.145027202861034,5.2062818985354475,6.261076723224581,1.3931422566348435,4.658704912592319,3.3063429447113437,2.5849390462332154,4.578745422287828,0.13254219042758209,-2.962280460429298,2.3682513719823777,7.47113486958067,2.024665001015544,0.07983346377092672,8.899484521856959,4.201667795738926,1.1190792629995205,5.787285953757789,-5.199734408663674,5.939548765225745,3.553906446254118,-5.755523073221447,5.1949732441355,8.487410964738597,2.4019169665449334,1.4787905402107608,0.1,1
3097,11.181953952193904,1.0,6.709172371316343,0.0,0.0,11.181953952193904,0.0,12.364978600936007,0.8430117365421739,0.0010493860445567483,-0.09999449379305587,9.675749341139689,-1.4222973573969788,3.4719677383472596,3.535605483565122,-0.20357815500238485,4.534144798201381,7.712258656482053,1.8235117600147144,4.393937292119617,2.111541875043559,3.6973474544842455,4.087155437491624,11.280657436448596,2.163754590995886,3.457411120464443,9.532668146234055,2.238493395949665,2.7105695130126044,4.527728765866385,-4.000464531121319,1.3399234909383655,3.789414700243137,-4.996760886287388,1.5198006429670567,8.749286767578209,-3.0212316587685133,3.142688367748782,0.1,1
3098,12.33212788881183,1.0,7.399276733287097,0.0,0.0,12.33212788881183,0.0,-0.5137814689559042,-1.1943423350506934,0.04598695483854011,0.08879864855209268,8.61499250624329,6.353654562445016,1.133533140094925,6.515888918577141,-5.960207842129869,0.2341214217888994,8.461433834613189,3.7896695415353228,0.6180521477508966,2.348180730661526,-3.0082742847217174,5.316922454833262,4.527432274487305,-1.8106704486246388,3.5969971850447315,12.12293152691132,-3.8339684765571906,2.7865816500196967,3.302338745688303,-4.672399111128893,0.34740259102937077,10.626810365862386,-0.8504374210844357,1.9204946821501419,3.572806983548816,0.7649078435242537,3.80832724537536,0.1,1
3099,11.747829522919991,1.0,7.048697713751994,0.0,0.0,11.747829522919991,0.0,1.4571601088651196,1.0900330564349012,0.02902422370799665,0.09569532087906997,5.7824398598800455,-0.2596089216713925,2.6190475170605962,7.048090046950923,-1.287431372509922,4.4460437675353335,4.619505623938438,-6.672616637815771,1.3214465036449825,4.255694314744457,1.1955443532843664,0.51162525957996,6.731406378251622,-6.77805287445284,4.85433087351129,4.216854648936959,-2.2630270014956313,0.14755410256106055,12.413531547467395,-2.465845430673544,2.6784083021446965,3.180333061998796,0.29248955281450695,0.9045244695697979,9.146533729803652,-3.4710815758754503,4.179405176577526,0.1,1
3100,9.858191058617452,1.0,5.914914635170471,0.0,0.0,9.858191058617452,0.0,2.832248666322289,0.836889738834445,0.00508122340859019,-0.09987082240911005,3.6784488047888324,0.6083126329339101,4.222457558695203,5.551246695911546,3.648348183946795,4.95337281593383,3.4299155851747543,2.0736994679745395,3.598342273744347,8.302067831512062,1.3578733032872448,5.799228103144564,7.246634790265993,-3.324592027058096,2.841532816334222,1.6850443273165188,0.5934258765752671,4.067760255170984,9.416239169238889,-0.3994102532679988,0.26162838981236347,4.320671125662465,-5.449261883835119,4.489175855214638,4.943461518217095,-4.928594436369772,2.0214225767496394,0.1,1
3101,10.485504312956119,1.0,6.291302587773671,0.0,0.0,10.485504312956119,0.0,11.174693936735393,-1.1831630500738255,-0.09636173599380833,-0.026728558439608842,4.440754254135297,-5.27854547534876,2.125200488960696,9.091371033898321,2.8065813103398334,2.1155049011237264,9.80089716000719,-3.030736484536041,3.581368125934147,1.1249325384617554,-2.3467084307765425,0.4307395588708858,0.8894442813345522,-0.9115666284086068,1.345618601215389,0.10571488840344934,-0.7419736423910605,2.01428316151357,8.187962283915152,-4.760516051990666,3.1092763253364137,8.057275865314198,3.559344150165117,4.970570767207357,4.000622314718341,-3.1379094311096365,1.2706631647293265,0.1,1
3102,11.27276881414815,1.0,6.7636612884888905,0.0,0.0,11.27276881414815,0.0,5.122328853507011,1.0169724301746563,0.07781097835929776,-0.06281283027191895,-0.39003262303448416,2.184062321921761,4.197184298048619,-0.06893630834205577,-1.709711264064803,4.275283884600772,-0.4407924329853259,2.0601665609619886,4.174940237438709,6.434200788693253,6.004062209478091,5.502157340981695,10.661060201178941,4.312148280380618,1.3117464697413932,0.7822837825664868,-2.988183031957774,4.742817818774016,9.669244998477348,1.440446653979457,3.2275044325506186,10.1498989047254,-4.216297520045671,2.2263556054669986,0.3854885588699952,1.3002226559775032,2.674332403164534,0.1,1
3103,10.150592018898744,1.0,6.090355211339246,0.0,0.0,10.150592018898744,0.0,9.19800558058092,0.9725088790655456,-0.04875946745028752,-0.08730701194041834,7.590097406966775,-0.5819576000337197,2.1486943795084072,-0.02668152125256018,-1.958207317241586,3.1614974429468465,3.853762681551223,5.3557669915328825,5.674160592147382,6.839781221925493,2.7086958931553307,4.933612189849596,6.645556550515325,0.7924200175192575,0.44483446261615733,7.101333555207579,-4.585523402035552,4.0495867929933835,6.676477483045183,3.2779761451211873,6.042995276938663,8.743795079877817,1.5460269499783599,3.2268863753959116,3.821943584824247,1.6232732267382326,1.84823642285188,0.1,1
3104,10.818536170703236,1.0,6.491121702421942,0.0,0.0,10.818536170703236,0.0,8.68963489266446,0.1805392913140902,-0.09802388950356092,0.019781736187546365,8.125697369166112,-4.0775790214644605,0.7663421444462291,9.926929817363234,-2.899782647295179,1.955193241066232,6.391007179227875,4.517356031746757,3.220898503755589,4.404029706756986,-2.300304088724508,4.7755619727276235,10.032452618663514,-2.155125402818431,0.10435932647256907,6.977695751159056,-2.9743190101896104,5.523619943816908,7.447122084208059,-0.9099132681462963,2.8711649651413342,6.645176673360029,4.1557292338512575,3.1859012659058603,9.117585202656397,2.040232184437208,0.4451295728791217,0.1,1
3105,10.163854531292776,1.0,6.098312718775666,0.0,0.0,10.163854531292776,0.0,4.979883076699898,1.1453097990864523,-0.07969492726092171,-0.06040462373756166,-0.407714097157025,-0.8548281337638168,2.3553079549611082,5.531525917773376,-2.073145551616311,3.0622783864784426,7.886447529607397,-1.5543523356004114,3.1471464201477732,1.7091038877303641,2.653859127065503,3.157265495517601,9.320995978317093,-0.33607477545119546,3.1294090313466443,0.1629308956130977,-1.557627737820632,5.812636431671888,0.7010639025444609,0.4740869784918359,1.0629102008680587,2.282805942811682,-2.3976741309714327,4.235515379217095,3.2094129078163913,-3.4287604651234815,5.677755162654326,0.1,1
3106,12.47646155136685,1.0,7.485876930820109,0.0,0.0,12.47646155136685,0.0,4.276862627756649,-1.0608068534958146,-0.023318647581966532,0.09724320374683286,7.17060282528381,-1.8600812638409971,2.9902346453169426,2.0358571640418672,1.1739393060483596,1.3859868252645673,1.032104231330921,-4.489546184905623,6.02833951101424,11.019195978714254,-1.3013728269008071,2.673014447081779,3.0889505912727704,-2.155424800296571,1.7467630852450349,1.7331135665020074,-4.145355073918287,5.754728000013531,1.6948408781883986,5.222621787425128,3.070332365621297,9.59585709550009,2.0759003572399255,4.700816799717594,2.29712365953898,2.8072837207930283,2.8196036499040056,0.1,1
3107,11.561175259773476,1.0,6.936705155864085,0.0,0.0,11.561175259773476,0.0,7.846339109148644,0.7645005738690944,-0.0715292553612474,0.06988251303055336,-0.6203626826805477,1.7483022567373627,5.00038021443592,3.248417285458869,-5.647849535346392,2.617682074327508,10.138208476626467,1.7034142088212876,5.836271872424134,5.048528233943761,2.8551747182040215,5.717918522880886,8.136772995150004,3.829216409416523,2.341158213466703,3.516591038014986,0.38098552682353737,4.226570915097218,5.621401105511456,2.7356331266969716,0.7283266936072526,0.2835289898730444,0.6086348241622506,1.0733422751312107,6.888288560621073,6.457204155131136,5.559608661269265,0.1,1
3108,11.813242894648369,1.0,7.087945736789021,0.0,0.0,11.813242894648369,0.0,10.794404231831555,0.6549084326258994,-0.08465274736723087,0.0532345035027076,7.959327525032462,-0.6834532637276122,1.7183537421291442,11.912923117480705,0.4290072241362068,3.1718393825049995,2.3005143655314786,2.1063116097433987,0.6868712729213273,10.72307988857687,1.6674069817163168,5.691257378716975,1.294940025638681,0.028230391765122806,2.086913100070384,9.716623245610851,1.3825933272487234,0.6742844238494207,2.6442756146273547,3.73055070693498,1.9784522661020558,10.502143652676255,1.0227440500825162,4.394233106678249,10.57677272737724,3.182781216162413,0.9422429333210375,0.1,1
3109,11.656205467686268,1.0,6.993723280611761,0.0,0.0,11.656205467686268,0.0,-0.731448841420449,0.008953874741010904,0.07962502626119838,-0.06049673704344284,10.488354643017178,0.38287408140279056,4.355160200569589,2.077862201810434,-2.2568895508908473,1.4052717577415608,2.870867192118767,3.031593927067711,3.3010141939087245,10.511432922069478,-3.5060729984964585,3.4410229108079835,2.105522260824176,2.4466323078732852,2.8601325474508514,11.296352118966675,-0.28766716935520775,5.851537028267512,3.7071046306902002,3.5681894250664588,2.564562427507568,8.955721165129694,-3.40208989834501,4.111473591449474,0.23888973836084126,1.1694852113710812,4.150822202876943,0.1,1
3110,11.387641327405415,1.0,6.832584796443249,0.0,0.0,11.387641327405415,0.0,11.754757327278437,-0.43140049983400636,-0.08840583556904807,0.046737653314414866,11.834877856799713,2.166834424572794,0.9996963417791062,4.585210408609764,4.530951215175122,2.461118223476617,8.852898131955625,2.312989000525524,2.469159666417426,1.1850706529485553,2.7265489569291406,2.3293082502534395,4.0429935476363505,-2.365919689076035,0.6962563113154,2.1605825198106237,0.8660792479046691,4.229693556451437,4.404659334579427,-1.5263922133306607,5.348237146100315,1.830514101488344,4.482950479065772,3.2641286702792103,2.8576071820956064,1.7311974590831227,1.3025417297380986,0.1,1
3111,12.664846242042998,1.0,7.598907745225798,0.0,0.0,12.664846242042998,0.0,4.772294667154507,-0.6911271784339545,0.07612737372256123,0.06484306416345155,10.065685650749105,-2.533633172937104,3.2665575473557893,9.086450018138821,2.87172148627145,2.853277397367908,2.679085630071304,-4.699848124371705,4.407928040269361,2.7133316989254492,3.470252082775543,5.3500187783700275,12.726496566259783,-4.056042441074578,3.9955162101935677,10.008418892459527,3.5390874860603314,2.3513459952792637,2.3568697793981492,2.250495599360998,4.347739458331341,10.724332658887008,-5.800429816745792,4.081798272149742,-0.15278733910796838,1.1530661953537356,4.322354453660416,0.1,1
3112,12.710970672433167,1.0,7.626582403459899,0.0,0.0,12.710970672433167,0.0,-1.1960278037435101,0.7022514311574064,0.052373810453053726,-0.08518793329238361,3.7574523340110786,0.958455130273941,0.9335278076499339,10.17691749303366,0.18510184037422633,5.292191999664512,10.33750887351941,-1.2046199143653729,1.9305097716268276,5.183655508897259,2.3880632048041095,5.726320674235945,-0.2672627482834464,3.4998763674417352,3.1809533741035176,7.110156569230824,-3.9735229848621896,4.783425096248636,3.623955600180593,7.095201603440693,0.6960282366657843,10.476767548791631,-1.9936902502562484,2.706098298872665,10.987941431634791,-3.9620584089338844,0.13826792056608814,0.1,1
3113,11.857616624426768,1.0,7.114569974656061,0.0,0.0,11.857616624426768,0.0,3.1800104690328053,0.32046357427312744,0.04936511911084885,0.08696599919032556,9.649039044179275,3.4390715923194652,2.628762296463004,2.0814703434436903,5.563725359606033,5.743367221739836,9.001140638760017,-2.6876364542326647,4.393228845876026,6.87630476875597,-3.160498948088352,5.307123983756214,2.133500807608237,5.959615494452503,2.3023383782152593,6.320272458574104,3.9077824262721834,1.0314554780885528,1.6372771752706505,5.213516839303041,3.1099039519851903,9.658630497420038,-5.2254944365283,5.529236477091795,2.3822730300433044,-0.4591220287663259,0.9463472608391195,0.1,1
3114,11.248984758266367,1.0,6.74939085495982,0.0,0.0,11.248984758266367,0.0,-0.7904282084723186,0.7919829124274712,0.09986744305638219,0.005147214526349277,5.6450064620988964,6.136685927268425,5.689764725777258,4.579672696475784,0.3532473819846241,0.6308160023094027,5.574685873223184,-4.873255883246823,0.3372542975865763,8.469739290595374,3.245070983176776,3.107947350110693,5.0006438700184095,-5.768345651822658,1.311746073921798,5.953327973013164,4.474055239232772,5.726231674927582,5.419614981471552,-0.5694717377856722,0.38933404158982554,1.2598679118415417,-1.1209608217357085,5.001232782276976,6.382789433105848,2.6256785411232295,2.723703931262348,0.1,1
3115,12.40693371157964,1.0,7.444160226947783,0.0,0.0,12.40693371157964,0.0,11.557596372799503,-1.0510781620050444,-0.0697286606313191,-0.07167924306633217,11.88599677464245,2.6653778063222133,2.7220008934893802,6.8295498868391915,-2.8864872664741847,5.312642581637685,0.8956925000372689,-2.7544695519714524,5.477977907075007,0.8870011448174671,1.191464745812192,1.3026886091903929,6.293128559693749,-4.023540868300644,5.816285062893235,10.468544498302595,-1.2405635160095025,1.8716777840640997,8.119803930108315,-5.908255068917522,4.761100505054119,12.296142458253641,-2.8850819296060704,4.359026329957401,0.4583777484484335,3.5308939966686173,0.22871487364313683,0.1,1
3116,11.059171439651006,1.0,6.635502863790603,0.0,0.0,11.059171439651006,0.0,3.658487897783531,-0.13893148729644889,0.06856508375678708,0.07279305797550185,8.17245727117865,3.460990255678331,1.5960516731791734,8.003928571897491,-3.77201328219093,3.284020302104808,2.8255423812422356,1.2210147848181554,2.8544297791807445,2.2743825027879088,-4.972398054595978,0.06533462994693925,9.692103218212104,2.2667107369960875,5.327111696079066,7.295489797564322,-5.768553988020761,4.187952320454245,6.0714606319118545,-3.2530085430160294,4.971630808394195,0.875946619624707,-2.4625363345138105,0.09888574037939575,5.185513319575231,-5.808791436531782,1.0739582290548877,0.1,1
3117,11.878589857187126,1.0,7.1271539143122755,0.0,0.0,11.878589857187126,0.0,12.212431871565407,0.18791432148160275,-0.024173071873482853,-0.09703433720183507,8.259540447027021,-2.952983950237579,3.671702231142829,12.31026425204088,-1.9365557980471066,3.48101493155702,6.545297281112669,-1.803730050427078,4.740081491904318,11.295201146683272,-2.128583948222465,5.171328017246751,-0.7535477886891222,-0.15555239060753367,3.7044618829352958,-0.3223992823833024,2.641403625278372,4.241287588689913,6.434345031976758,-2.9809693643542587,5.3081137414664905,2.319125295564819,3.5271582142051394,2.266652340943308,-0.25771380636339813,2.6390715443976944,4.899335664395255,0.1,1
3118,11.599506146503664,1.0,6.9597036879021985,0.0,0.0,11.599506146503664,0.0,4.111974956919634,0.23762704486807285,0.02826716347538193,-0.09592167361475734,8.328835671428092,-1.1788012293080499,5.568204374429746,2.0470340159701736,-3.3682799508876666,5.148722618415135,7.890271510852899,-0.8541177696542719,6.232058149771388,5.9622868343088395,-4.8063083299281,2.3442836573078027,10.00882093700119,1.925245381132908,3.648793409952158,9.948110100190306,-4.428170087350446,3.950122056627767,4.845178446738427,6.058708816303939,0.016205295549027603,8.96517776153447,-4.6346074297545865,3.9578938553188574,3.4931715542205155,3.1141927280183506,1.8313198991709116,0.1,1
3119,11.00714625179904,1.0,6.604287751079425,0.0,0.0,11.00714625179904,0.0,9.430386960984848,0.06255256938745113,-0.05657203890817282,0.08245971388364248,3.9352403513575123,3.9461930441425905,3.998250130438366,7.503592993072969,6.065895658135078,0.8431507677135783,4.7758592000265985,-0.12998182752475262,2.951032731151876,2.932732619045495,-3.5283424537328667,0.6206969472980651,4.863217825370977,2.1707020398119377,0.7917080277337499,4.294978712917407,2.222917634853683,3.517395254630362,11.13600485432482,1.0930840886580793,0.162956585894753,4.6601893058915485,6.439617418359492,1.942896363729267,1.9745685519819332,1.5619148848636806,4.689432653591365,0.1,1
3120,10.475584343194017,1.0,6.28535060591641,0.0,0.0,10.475584343194017,0.0,8.139452982244432,-1.403907210329139,-0.06643785219520602,-0.07473962667613453,8.242445121982914,-1.9286652481983833,4.895841666108057,7.9097099069854595,-1.068059440400515,3.9099698301369608,5.386976088875053,-3.2137477023548047,3.108234365168862,7.062235253804587,-4.876242264200395,4.518113349598731,7.633811884067821,5.245718307974437,0.8528161971597786,6.702102923096243,-3.5571307460090944,4.529910853880194,1.2268961297538201,1.633750334491965,2.09387644717927,6.021970456178483,-4.392922145091644,3.6988339403024724,10.45025193465347,-2.558591932606744,0.9850636976591848,0.1,1
3121,11.377874562066959,1.0,6.826724737240175,0.0,0.0,11.377874562066959,0.0,5.619735855793807,-0.6965804660384303,0.09719030947948805,0.023538133810507088,9.346287052710206,-5.585964241918948,3.2846176277372674,-1.0880401528233463,0.2459131530046859,5.164403072374927,7.704031219635734,2.285489067608248,5.36107818445309,5.480150979503037,-3.646326982707917,1.3433535849606584,4.207784034416067,3.1392154388305826,6.038783005613149,-0.1330775405409632,-2.8174408791212286,0.3976217774624708,6.53306477518589,4.498983097676544,4.238351575562352,-0.41966539507499867,-2.1652320002089485,5.9052792660375415,7.168455363907283,-4.3639794763975415,5.855106430821133,0.1,1
3122,11.435231592084666,1.0,6.861138955250799,0.0,0.0,11.435231592084666,0.0,8.884557731877807,1.2736066779907897,-0.09930527585986115,-0.011766995640216731,1.235657804379497,0.8420795084150035,4.324218006221048,9.404316541657327,-3.07738349021573,1.0481476952619766,5.213825297288946,-2.2005750890647406,4.050089935504536,10.916428499872987,3.2949480364215646,3.361158742003613,11.836862294263916,2.1959629031505683,2.201512882105549,0.7622938660437146,1.3675844717218042,5.208738484210755,11.246454767349718,-2.689216636337623,3.653704733276085,9.58915385557518,-2.421840076821616,3.3731074337102056,12.030859472927087,0.35610653863676706,3.889703177407731,0.1,1
3123,10.922727767478605,1.0,6.553636660487163,0.0,0.0,10.922727767478605,0.0,-0.5802847730172789,0.9840992773908532,0.026931006946410846,-0.09630535221290856,7.605928875510126,-2.9089401875529926,5.309439779496281,10.041827481356272,-3.0121739897437156,1.7749022669762957,2.9185501224503576,3.1718195676724297,0.834322218887604,-0.6705920014843016,0.8255858984410157,3.8990018226869156,-0.4728903057381135,0.8310991306709389,5.1279602706367955,5.922857434184571,6.231444066576218,2.5858679613584927,6.780301923868627,-1.5676911378747702,0.0596946604206416,6.227733436512528,-0.9988134109090359,3.8880048056856475,8.086041304843485,4.765009317526225,3.245571462229241,0.1,1
3124,9.684675489210129,1.0,5.810805293526077,0.0,0.0,9.684675489210129,0.0,3.0073878183427265,-0.6973072259149645,0.09701659609908853,-0.024244176235671967,5.3639508906795905,0.84235487190262,0.19771901553889837,10.066523121466005,1.5722205895949586,3.268021625313968,4.196141694258977,4.779368329975688,5.686071489606929,7.90522754991128,2.0683074059896156,2.0944719286481104,8.068672083559708,-0.9240378688294366,5.863421865937221,4.639063032564922,-5.57405371231039,3.795467075974929,3.465544997053242,2.0311411375810624,3.2062036754398853,9.2019078770989,-2.288201052908833,1.7563890523792636,4.511681448141904,1.1451903077983714,4.703797631787827,0.1,1
