idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,agent6_x,agent6_y,agent6_phi,sigma,seed
2939,9.244002042256446,1.0,5.5464012253538675,0.0,0.0,9.244002042256446,0.0,1.7305100517289527,-1.2598409540960307,-0.023911642329341943,0.09709909042371934,6.059678588848582,2.8311347573295684,5.3218984509369465,5.192953549984726,-2.673447281311357,4.020416473239728,6.397351306143977,2.201856717252121,3.2237138215467005,1.8830975071482494,-4.491460867526876,5.284076438003515,9.085532303592235,1.2381866302112217,3.8893861595315027,2.37543838804178,3.8929445188075342,4.445618246232869,0.1,1
2940,8.917966753830244,1.0,5.350780052298147,0.0,0.0,8.917966753830244,0.0,2.043931806924967,1.4487219048761548,-0.03958348248319371,-0.09183217254591497,3.989534294904647,4.2894003334747905,1.5159039616091916,2.5105099498831,3.845251526028134,5.665478876065405,2.1606289789777575,-4.429028398581172,5.385027779750996,6.452647687680583,-1.3579262429258616,0.9922639532522952,3.5035803388350564,2.2302588145322666,1.594846864248906,5.078385922874188,3.083326053027833,5.694521676378481,0.1,1
2941,8.335578470456298,1.0,5.001347082273779,0.0,0.0,8.335578470456298,0.0,-1.126033266438764,0.8420331354781818,0.030567286403006357,0.09521365974457963,6.1016481988081335,-4.428272387568671,3.452644383136682,4.0649040835004415,-4.777256836813916,4.4848575014962355,7.464858684667801,1.4210482138912208,3.947277576756317,6.162363408099492,4.305827283120305,3.668621928089845,8.851687336770079,1.023666239062484,5.604524298093223,1.3000018808792153,-0.3391763029211545,0.549803554420363,0.1,1
2942,8.057488255895311,1.0,4.834492953537187,0.0,0.0,8.057488255895311,0.0,3.014643043914926,-0.2688085300127603,0.0952209538961709,0.03054455661985124,8.630755354695573,-0.3350214167798329,3.448053107351278,4.343899545332231,3.486544066037543,1.3534830068225996,2.3456360350212337,-3.936020973982641,4.76203305736371,6.9226202518453235,3.4814030467946844,2.2090845389241345,-0.05944578394955702,2.0866193369991146,6.071332056302126,4.705221394391781,0.8613046365987549,5.840447227128075,0.1,1
2943,8.511233733573784,1.0,5.10674024014427,0.0,0.0,8.511233733573784,0.0,4.081266740001383,1.0157745463726062,-0.09519093619533028,-0.030637977515765625,1.3597396615737662,-3.492524648214896,1.016373213248029,2.4878436812505846,-2.752237750644182,3.2926971158644958,0.43523474594154266,2.3510228428620814,2.8232431936026283,1.6524651090848637,-0.5891496013277474,3.71839158977751,7.992564484194531,-1.7007562382884929,2.0692753495000584,0.1271871841544634,-2.8994172399866027,0.8219411282554498,0.1,1
2944,9.692336292372362,1.0,5.815401775423417,0.0,0.0,9.692336292372362,0.0,7.656454288413165,1.3119553348853596,-0.05351621188441742,-0.08447493749948644,7.970650451884166,-3.44509877082697,5.2280523396956,-0.8524912451391149,-1.109631304071665,2.543862682062387,0.6531237267056742,3.4355718320118296,1.2206809608081661,2.7942317529506377,0.15793983970127284,4.835728166462233,2.5477609931740606,2.231236120268492,2.2807420403906784,9.457048075179255,-1.0304457990420182,0.2980027129005541,0.1,1
2945,6.0652684848422105,1.0,3.639161090905326,0.0,0.0,6.0652684848422105,0.0,0.2630689733619463,-0.2188383643352505,0.05865868059244918,-0.08098863618528852,2.5470969804776016,-3.039650037690556,2.815376038991054,6.227462475817429,1.4189064429322467,2.10595721731621,1.0037536810829546,1.8996539229870002,2.067803871347861,1.4560927543739008,0.5137919356244933,1.6488788207844758,5.219736311625136,0.8152391124300353,6.132676637059703,5.661817930552459,1.6038918898389576,2.439228968226568,0.1,1
2946,8.958161741434601,1.0,5.37489704486076,0.0,0.0,8.958161741434601,0.0,7.294492849730263,1.1880879382867544,0.003023382150050601,-0.0999542853527289,1.8732007946135636,1.9991089146452055,2.1895834598691795,8.91219116958127,-2.9286408806168693,1.1218444924505668,0.5282213509133449,-1.490217083652564,4.160803784044829,3.0344957360976825,-3.122139309027811,0.17053883247324486,6.944398111616335,0.592614597029356,4.401502648132181,1.9812121017713555,3.4565085560711655,0.5431629758622128,0.1,1
2947,6.9561650247818445,1.0,4.173699014869107,0.0,0.0,6.9561650247818445,0.0,5.937955220327796,0.8666512735098806,0.009572158392722227,-0.09954081466265302,5.221266039682259,1.3366848819411576,1.70841190677598,0.9275067599166604,-0.13356390383465994,1.3693370591397385,3.688991896627689,4.065029505960488,4.634299168840222,5.583359248227225,2.76717024014866,3.4677622722642716,7.099410462133951,0.5192946764152332,2.697223062322166,0.270078077413201,-1.952222629104388,5.562948308267262,0.1,1
2948,8.013013874460553,1.0,4.807808324676332,0.0,0.0,8.013013874460553,0.0,3.6947636553080647,1.1670755879617398,-0.048727236256929034,-0.08732500470518981,1.8636066747805065,-2.369839156923594,0.1056658677352277,0.5539725837558529,-2.7866633153766727,0.732719039811256,1.05145124095836,1.6828761778215082,2.1713515771780876,7.968963510887317,-2.408071828957444,5.749679209182741,5.577434494110234,-1.409455739260744,0.7339068881073224,6.160284102181167,3.156071825207409,4.437237901886059,0.1,1
2949,8.518029055971997,1.0,5.110817433583198,0.0,0.0,8.518029055971997,0.0,0.09834098999020705,-1.0480766954438807,0.09890092305043877,0.014785378580583958,3.322279469037018,-3.84819288873237,0.057602210910213204,3.77383928211037,1.8637747935170506,4.283360621339164,3.659855309782465,-3.2520721259598857,6.20984025777961,2.3180395855670115,-2.0801842051408808,4.338607201681768,4.0533734377386015,0.9388072758483751,3.0457561257585364,2.360792305006184,2.867133517867498,3.9922341553434726,0.1,1
2950,6.658754472349441,1.0,3.9952526834096647,0.0,0.0,6.658754472349441,0.0,2.732462897379094,-1.2010393844206662,-0.03848683160148167,0.09229714943203388,0.7773736652667855,2.669079985782167,2.5177414983527493,6.086660202321914,0.4990237745770649,4.236098844602342,3.017225601798002,2.4229930713595254,2.5552813043891676,0.03466834206143643,-1.5506593848915327,1.651550533836219,5.138706335512246,-1.5462289900883797,0.5767300143044588,3.350960359662712,3.3021994514023083,3.295364133152289,0.1,1
2951,7.70840676457758,1.0,4.625044058746548,0.0,0.0,7.70840676457758,0.0,5.485909165446907,-0.7191184015311719,-0.09921791833089555,0.012482174573516476,2.3634645934174907,1.2594274959890712,5.013953297528092,3.024255035811378,1.3743116755862899,4.530900861347309,3.339487163723309,-1.7619821170073886,1.2139759757787054,3.4431825975470507,3.9076863043574406,2.037713560115298,8.106847934506543,-1.1290587657629507,5.240205033099476,5.403864466502895,-2.933774914816114,3.5360739403475683,0.1,1
2952,6.4255526869889295,1.0,3.8553316121933574,0.0,0.0,6.4255526869889295,0.0,3.3371069421268165,0.6148776144096759,-0.023355782719148732,-0.09723429134608795,5.4491970896189805,1.3845930524712697,5.239804513990002,6.535539930285427,1.947430905394893,2.7797745842754775,4.408354221773458,-0.16116702847486275,4.444434106783158,1.6312477713176188,-2.568196424575252,0.40118146398092586,2.128619263126412,-1.8514751586415414,3.638399132125476,2.414405934698083,-1.8781922097692116,5.603905607252147,0.1,1
2953,9.268244231974624,1.0,5.560946539184774,0.0,0.0,9.268244231974624,0.0,3.695697906616747,0.8092149669561879,0.03274030081086486,-0.09448847920680109,8.630424174517481,2.2377466216475583,3.459486494049017,5.396597350326253,-1.2086476934794126,4.867670812236397,7.079710338640889,-2.5533155745163727,2.534088133217078,4.853959331523428,3.8914547497409155,3.0073056252727484,1.4190260939922363,-0.9052454414025007,2.8470298766243847,-0.11873516071062173,-0.010515003433288412,2.14176055070375,0.1,1
2954,6.9305047405519975,1.0,4.158302844331199,0.0,0.0,6.9305047405519975,0.0,7.065667946706634,-0.6356789388966979,-0.0957411798314945,-0.02887259053970452,3.234264864849476,2.105634666034631,3.332646540839211,1.4545912376729975,1.0479794968505112,2.167689121732312,3.322742655075852,2.021937575254106,2.0458382529023917,4.231567447436339,1.6150490723102309,1.6071956323579444,4.442416793388776,0.24665614712020154,2.754430184837128,4.586119471139835,-1.6557487148848142,4.394545530282039,0.1,1
2955,9.549108245497424,1.0,5.729464947298454,0.0,0.0,9.549108245497424,0.0,6.736091000383317,0.6238819879500568,0.026650505954321658,-0.09638335194616686,3.586164378619185,2.9000484276681657,2.205240431977141,7.354417494768784,-1.9801152636664714,2.4779860708838624,4.885265143278322,3.3528743152525067,0.19267257807360333,0.6170928918118568,-1.1808993666724177,4.63148483955949,9.656863473166666,-1.218058355238217,6.279797369471243,4.297894601167124,-3.6877112806065964,1.0930565132398058,0.1,1
2956,7.865388030941818,1.0,4.719232818565091,0.0,0.0,7.865388030941818,0.0,5.451184533878511,0.7720233709810236,-0.04523856015644744,-0.08918224416873287,3.5822881795651105,-1.0218320621219203,2.4352134626999336,4.5366153883169895,-2.6584772679004787,2.0194327261643297,6.809893957510829,-1.6002653208670858,5.285127284855033,6.568698078335055,1.3592566240365784,3.482945023370183,5.956988485397316,-2.755634281068102,2.601625557441622,5.5884272639035855,0.4373887689662403,3.02733245888753,0.1,1
2957,6.034128300919875,1.0,3.6204769805519246,0.0,0.0,6.034128300919875,0.0,3.385895219280618,-0.9706198356413688,0.08530606993422328,0.05218116932742509,2.767440459883284,-2.573770939950988,5.166659805832867,5.440506645815406,0.13924521847362295,2.891398174034804,2.400579938459285,1.8333550189421368,3.4918497420709245,5.285076214324077,2.7046911945480203,0.17616024768353347,2.7324359988548936,-2.8309278732798266,2.478265502119581,2.840856514402321,-0.2727709455431018,5.052049076928269,0.1,1
2958,9.41400488989796,1.0,5.648402933938776,0.0,0.0,9.41400488989796,0.0,2.858501574559923,0.805193204460517,0.05590343239440598,0.08291445137323217,9.347337072442112,0.5553871540478023,4.033781458820522,-0.6551671604217946,1.6851742462181503,3.117970902225259,7.266317620872162,4.336116696821083,2.129430051306447,1.4397845485113745,-2.9117176758103245,0.9382775349350552,8.19660162713074,0.8712851800868123,3.1118153969569056,6.909832326759442,-4.298766199134291,6.164905678650723,0.1,1
2959,9.19582020979557,1.0,5.517492125877342,0.0,0.0,9.19582020979557,0.0,7.622999414071256,1.4489335478623055,-0.03286700206604109,-0.09444448197322515,4.711818843709314,-5.379443048037074,4.908608089604662,2.4425633366766712,3.700133018952188,2.542869934576239,5.787603843695693,2.3732605059102694,1.8597354202407952,5.812134429849145,0.004767756583697115,1.680043700111213,6.766918662618463,2.745178172012076,4.373417241682723,9.052997703968563,-0.7676976218133327,1.3510410904306842,0.1,1
2960,7.414676694657982,1.0,4.448806016794789,0.0,0.0,7.414676694657982,0.0,5.843068245126112,-0.37605900348204147,-0.025186589053721023,-0.09677621470092215,4.518127053393302,-0.21869270393585877,4.369696201222015,4.659001092610716,2.995898494273641,0.8234748407812161,5.546123686298486,0.8178919323053668,6.147813175674666,5.3284101490216464,-1.7210292390178397,3.572734219910616,6.679476979663729,1.2169469616976316,4.580799185373844,0.6295058046338928,0.9599287484999347,1.6363825879731897,0.1,1
2961,8.493389025921864,1.0,5.096033415553118,0.0,0.0,8.493389025921864,0.0,1.4403763082728034,0.9443782007946782,0.027962859100255547,-0.09601082496749654,6.0744139343032195,-4.624362629089987,3.1645578952261997,3.7075536545532963,-3.7730821835808244,0.010536234885617855,4.854753734828628,3.2846090118929516,5.6241825048500145,8.840584213361147,0.45315896141501677,5.776868455162797,2.915115388157419,0.9856824816817032,2.04226292720959,2.487211102382229,-0.1306313451457687,3.4155150320542296,0.1,1
2962,8.476936522863033,1.0,5.086161913717819,0.0,0.0,8.476936522863033,0.0,9.428464218333502,-0.8719323899443026,-0.09807243695236915,-0.019539629224311763,-0.19386674924010627,-2.403569142227528,3.3389867022928663,8.014361706795892,-0.9395497142099901,1.9677345073949954,2.6604643331029747,2.25459470723341,6.212035216444605,4.8412379164473585,3.2263089564886687,5.307650368622897,7.540158680887096,-2.798732499039697,4.333957476783846,0.0627785238038614,-0.13404167334939424,0.9024471304011428,0.1,1
2963,6.835020340073241,1.0,4.101012204043944,0.0,0.0,6.835020340073241,0.0,2.3382370756046402,-0.9518233680208248,0.05794199729046273,0.08150291375154639,6.90107290474757,0.09141717435518594,5.644700021234384,3.8466718380435054,-1.0334769194436009,6.251380220716861,7.334580709663417,1.1666853400408848,1.0418297205108256,0.938735175964065,0.6301263399909461,0.7782531637174236,4.553409502147458,3.4099536915166637,4.468934886504519,0.9012587976266677,1.081555925421504,1.262389527931366,0.1,1
2964,6.316807582963706,1.0,3.790084549778223,0.0,0.0,6.316807582963706,0.0,2.3067598433425505,1.4629651714085616,-0.01559283649310876,-0.09877683660706682,0.5918640342176675,-1.199680186259691,5.709400562576764,1.585947260499655,2.1263822244389603,5.833389428789622,1.5962818256140534,1.8510095516447904,6.132873298811748,4.285695867675464,-2.3283976549771532,6.004108296092885,4.418167210694389,2.551837940107115,5.181375423937322,2.351591960546692,-0.31251319244620773,1.9200156143552742,0.1,1
2965,6.44858711563896,1.0,3.8691522693833758,0.0,0.0,6.44858711563896,0.0,6.224801465149147,0.6242188780853946,-0.08827048942164945,0.04699277281947168,1.2383330352901394,-2.013940697084543,5.951726444901545,5.333480953448464,-2.9681492416432587,5.175036571514429,-0.24077932919021894,1.0150737088599049,5.469424642217488,2.2534016302811923,3.74277073532802,1.444563155016908,1.3016780235275713,-3.070909471420523,4.879847295504548,7.031120079558376,-0.030433760868039034,4.870928261713688,0.1,1
2966,6.323849475321286,1.0,3.7943096851927716,0.0,0.0,6.323849475321286,0.0,-0.14421756059571625,0.6928589904302286,-0.007746815564998998,-0.09969948268974062,0.29671196100006547,2.0717285713823492,3.228509575893184,2.444777642848904,0.0933680472971088,3.626511205654549,4.164011945620983,1.856980096466615,2.093989958453136,0.8737860848803893,-0.5293952686757809,2.7501379860446007,4.079937674150612,-3.019536661328115,5.23029750860531,1.3387427666684864,1.759406592679367,2.3254985529850076,0.1,1
2967,9.421657235324961,1.0,5.652994341194977,0.0,0.0,9.421657235324961,0.0,10.368757507897314,0.555701109060798,-0.09616304392478055,-0.027434813342188558,2.62955147645692,3.7268328016408976,2.8406134677979136,2.7905463587410195,-2.7277605157896017,1.370115906546073,9.694151533035985,2.280563190970882,2.5723695377901126,1.5401543088850178,0.9300837959372484,4.087300772861221,6.522642271082105,4.065696741698234,4.698377654193185,7.513096494613796,3.9299065501411206,3.471162173014854,0.1,1
2968,9.258060492878883,1.0,5.55483629572733,0.0,0.0,9.258060492878883,0.0,5.805221377099693,0.027373005126784866,-0.09983490440109345,0.005743854387476356,7.512949574441397,3.8575045419283573,4.555658003542269,1.7850548070942223,2.8115452473818263,0.23808475602852225,2.34223861923352,-1.3102164132684797,4.694929159072323,4.076668892364289,5.0227325611004146,6.0354103490235484,8.359699090049656,2.365547143630311,3.871425383715303,-0.8940651469353549,0.05999121963130073,1.905506400363574,0.1,1
2969,9.148856173137379,1.0,5.489313703882427,0.0,0.0,9.148856173137379,0.0,0.21082398874697109,0.06483008438939963,0.09925316234733383,-0.012198760758937588,1.7616181392685952,-1.084110836629133,2.3023907798024243,8.967405311762166,-3.000463679432374,2.7450745669055014,8.810318659054243,-2.0332145612072847,5.345042079722225,-0.7693030035141106,0.6827489440346732,5.701343932588433,2.6332699637078822,3.4980442885692624,5.771551596783566,2.941080662307737,-0.2307417499946034,5.336738905281937,0.1,1
2970,7.813837063896706,1.0,4.688302238338023,0.0,0.0,7.813837063896706,0.0,1.3665390526061054,0.659703333398129,-0.015342731355827286,-0.09881599361714133,4.379508576235564,4.424710214002985,5.3991553067350715,3.8415030351545454,0.8634168786890839,4.4065765260914,7.6870499638293435,-1.2801231666346709,5.342427619887708,2.1339840203108142,-2.446727570690578,1.2676929374377033,3.656606720500023,1.0789935209132666,6.1660609782749285,4.807541656591524,-4.041008711649564,3.408087053390735,0.1,1
2971,7.601595123700859,1.0,4.560957074220515,0.0,0.0,7.601595123700859,0.0,2.886333133773231,0.2100693430905327,0.054712614816026975,-0.08370501645656052,5.534183444203011,0.8170123522969205,0.44431116390586634,5.944188347755003,-3.358444684047078,2.3813798715831296,3.983446169812752,2.379397535727246,2.2772428664022097,1.5147936115274803,1.358048098363698,1.5676508013016934,6.304464298332688,-1.606110483585098,2.5299939551548634,1.1563692252384454,-1.6227458789640807,5.163959249346443,0.1,1
2972,7.69587823582952,1.0,4.617526941497712,0.0,0.0,7.69587823582952,0.0,-0.4511503019584032,-0.6016583624657053,0.0933952184205134,0.03573979821130212,7.60232964901114,-1.5220253926749656,0.6203249904830063,4.624176652141589,0.4906244196946752,5.837098886057091,7.535853815186215,-2.06493553190244,1.3189822923696481,0.8445284296237197,1.498475943318816,4.95037140051265,6.192705348714467,3.1269550557122594,1.7908379200712765,2.599911296759539,1.0107065255131114,5.492517287482709,0.1,1
2973,8.156904520873171,1.0,4.8941427125239025,0.0,0.0,8.156904520873171,0.0,7.891247007829669,-0.8881406492033498,-0.09929052634930163,-0.011890810623277097,6.4405084555664285,-0.14737722484262206,4.860893467176057,5.951479048170028,-2.8921413593797616,5.953231841210984,5.32663575501191,-3.1233032727949737,5.720996985278855,8.126333949437445,1.6528716770805054,0.4209920154448786,2.37585222339961,-2.5764655239913443,0.8310299707972116,5.07329906566754,-4.765064397401014,2.650617662007271,0.1,1
2974,6.51728186487969,1.0,3.910369118927814,0.0,0.0,6.51728186487969,0.0,6.051411316557689,1.330367786743997,-0.06521830197293542,0.07580615468263122,5.78033778352817,-2.515756508890304,1.6296359463937071,3.311893444978248,2.1303003266947838,5.023698267701015,4.864628607202405,-3.378523630375183,0.6028254768312878,2.597636288943011,-2.313789106126397,2.77678110899345,4.107398215431394,-0.12772459447043616,2.4114575590983236,5.105229710463332,3.2652212315886104,3.7963007052148914,0.1,1
2975,6.6619841815878225,1.0,3.997190508952693,0.0,0.0,6.6619841815878225,0.0,0.9735187276342219,1.2622779299834685,-0.03805624148441008,-0.09247552370265479,6.8989061602697745,-1.0353574935579797,5.045447922973702,2.485669298884001,-2.756086860469789,2.686631881562799,1.9708030255499038,1.2843228308701087,0.2984648111888131,6.307402446852684,-2.0638139090077137,4.760141120831236,0.7465152831721928,-1.3153498542449105,0.7212391485906943,3.09336303358649,0.04781930816553345,4.404010052462191,0.1,1
2976,6.561194209450042,1.0,3.936716525670025,0.0,0.0,6.561194209450042,0.0,0.9927473232635691,0.8787166886555329,0.09317367313625868,0.03631344977136748,-0.20279286968106858,-0.8130507688255705,4.418620506820264,1.0947357612575526,2.4693215545298983,2.555871255913371,5.875753137018444,-0.41680615030262297,5.9381704684511245,2.8674326637318175,-2.64173855130994,1.0015004503242508,2.4224135951622188,-2.8326078057655457,3.947258811455236,6.100927403587144,0.23740511922433769,1.032755737657217,0.1,1
2977,8.078663384049978,1.0,4.847198030429987,0.0,0.0,8.078663384049978,0.0,0.4187599067576269,1.311927394631212,-0.009095083091720706,-0.099585538425791,5.427765050565124,1.1982163095239,5.5184957065862426,3.908216931242611,4.079240013715951,1.4767786720163398,8.371943128431393,2.1453756970777302,5.075869217521908,2.9329134280403246,-1.7746351023190807,3.139662834737135,2.882956538457475,2.976634479049853,0.5751286530899108,6.778537202820098,2.6953793510998554,0.821659112495994,0.1,1
2978,7.037137817773215,1.0,4.222282690663929,0.0,0.0,7.037137817773215,0.0,6.333753095320411,1.1407413892541998,-0.046530007232060334,-0.08851530052473648,0.966783604426904,3.3332943180464287,3.7292998554725396,5.295573784693794,-3.6344146455403967,2.0285054460612755,1.8263006019262276,1.3389318541075628,4.782562887562606,2.6923455567401953,-0.8153868050340539,3.6982145047778316,4.703889786860597,1.9712847172486851,0.6520540955145436,7.62824808591002,-0.34629386297540343,3.13615965511083,0.1,1
2979,6.882581727104931,1.0,4.129549036262959,0.0,0.0,6.882581727104931,0.0,6.823338561864417,1.1205180756814546,-0.021401040568234254,-0.0976831380668987,4.044846176499974,-1.2213308674548864,1.5920168345745136,6.737112384747133,-2.032369562310822,5.0061145074910645,0.9472179575388369,2.0997420250428047,3.9410614559471124,0.9503953614867218,-2.162833576233156,4.178612769781146,0.22228952919210343,-0.26166870884631865,3.011812886972814,4.92627963882521,-3.7118947623867995,3.5767079947485967,0.1,1
2980,8.900835949308643,1.0,5.340501569585186,0.0,0.0,8.900835949308643,0.0,1.0317089112221478,-0.8220029112371401,0.04908463752391226,0.08712461396841965,5.647962564178421,-2.0894720244343423,1.942864158637985,2.1003684193601653,-2.7177505177497507,5.291825959165433,4.439504061445803,2.2040250603211797,0.5276634344065906,6.832691070602426,-3.89954499517833,5.135162348940826,4.35665962824715,-3.1829684914367995,6.114660818595423,2.5949788532879694,0.16827418380565365,3.128619159860533,0.1,1
2981,9.454569917375602,1.0,5.672741950425361,0.0,0.0,9.454569917375602,0.0,-1.0445703797568424,0.3297922376476625,0.08185671137166696,-0.05744108985226176,1.9087683837766458,-0.24439363724864013,2.585041122025235,1.3222619312791895,2.546287648593273,2.547428299445435,3.763144704608595,-4.4289110796093745,3.2288836818133926,1.6644954026155414,4.05171362474429,2.6826769091698646,3.889337913950182,-4.534466223594791,0.862627606258867,7.614986031411803,-3.2325944190911122,4.057724775436868,0.1,1
2982,8.812737150090403,1.0,5.287642290054241,0.0,0.0,8.812737150090403,0.0,4.06004645833362,-0.7034650819505156,0.000562064611533026,0.09999842040438671,5.14365922570121,0.49050497788516656,1.2803061655630066,6.011676217184435,1.1459584330492842,2.7493618001283013,7.938282543671747,-0.663438936271617,5.8685614744402805,8.439164012599296,0.584616732783564,5.421946127195452,3.9491614432874487,4.68234572934878,1.2058251493178744,4.451901070782476,-4.121572231662252,1.729677099837611,0.1,1
2983,8.148983901389073,1.0,4.889390340833444,0.0,0.0,8.148983901389073,0.0,3.0774683286963653,1.027662214015023,0.026798224082481822,-0.09634238519999955,4.566111781584485,0.4874340371784437,5.477239784804707,3.400485121959016,-0.6466824579126662,4.342784588084894,7.041091423265353,-2.9266104944723557,5.827639544409463,4.898429809574754,-2.5709466696037286,0.2791803684127137,5.667817960060811,2.829398612939852,1.4912293263246743,0.11928448364053867,2.8720634642545537,3.5099839573764364,0.1,1
2984,6.345275704651251,1.0,3.8071654227907503,0.0,0.0,6.345275704651251,0.0,5.6588180806154025,-0.33136696135148913,-0.06089404263585118,-0.07932159587062744,4.596312989355249,-0.7116186074218617,1.3579371239053635,2.259893053943258,-0.7599792794980522,2.2522247607469894,2.5741875347310863,3.7002611937262895,2.7168880045813775,1.933069416593509,-2.1753283957551215,4.407062848400542,4.949707960223659,0.8797051397929826,0.7696157754548519,6.019837707095316,-0.7085707276786362,4.234718104175478,0.1,1
2985,8.622083102559163,1.0,5.173249861535497,0.0,0.0,8.622083102559163,0.0,6.184972116655053,1.3130978685672008,-0.0800124900107526,-0.05998334304020756,1.076795725176103,-0.20615061367181275,4.534312520436315,6.025716102775497,-1.8123491365913984,1.6706834724152615,5.235342355233738,0.4425115500947656,0.6146538412217819,-0.4095160613523827,1.4609450920156866,3.252958321781411,3.3018110943379377,2.926001362889087,3.5721793256829915,5.536409106217016,-3.065442575625514,2.70877396083363,0.1,1
2986,8.279891475695472,1.0,4.967934885417283,0.0,0.0,8.279891475695472,0.0,-0.4699822026682064,-0.6741602064351381,0.06738463103717356,-0.07388715382246082,1.5810146511911078,2.347788724767769,3.473253535735711,5.145094851984361,1.6490094628550258,3.4181199043987003,3.8334482811533506,-3.847640214796963,2.564011443597597,5.536206937326767,-2.054672902728619,2.981427704097052,6.194147813810124,2.678781249948186,4.064232582272128,3.2018392365612303,3.7437586456462597,3.067232142596669,0.1,1
2987,9.461399426860934,1.0,5.67683965611656,0.0,0.0,9.461399426860934,0.0,1.6980159631640444,-0.23562727682967788,0.09762182152550562,0.02167902124272054,6.412467969298335,1.3022299832356736,3.7963560558922884,9.182780683940337,0.34925593059710885,6.062933954137283,8.105397048033131,-1.8362279966694928,3.751457606134158,7.335765762637585,-0.0036188720545432176,2.0426321740006785,4.930583558800854,-1.863721275516815,1.8758378913797924,0.4135412602659789,-1.9951885903762698,3.1201994349113056,0.1,1
2988,7.487083156701949,1.0,4.492249894021169,0.0,0.0,7.487083156701949,0.0,-0.6097513413912425,-0.7389343755306794,0.054209950270000355,-0.08403143038009105,-0.5525616368021788,0.141826945738328,5.382067667358573,2.6600132386733053,-2.6784512620003906,1.7356998733205609,7.0801924387410375,-1.6785072615483279,0.566439220463275,5.093900127724956,4.087920120131021,6.24434363589478,0.4483070278023673,0.7842927175842207,5.3881859975130295,7.776779442190767,1.3983720591815791,1.1067997312612874,0.1,1
2989,7.114972744276568,1.0,4.268983646565941,0.0,0.0,7.114972744276568,0.0,5.02132081000006,1.2269978705445879,-0.07004963300989316,-0.07136560036305509,2.6776616158703495,3.2464584125564397,1.73467449812727,6.38495689684787,2.378285523774727,2.5984889917698455,6.688648368758065,-0.04196592417765546,3.3022734894370767,6.275988181984886,-1.3775752679868059,0.8169255791325148,2.3645141428389884,-0.8812595414251776,4.329740114094724,2.156757552143513,-2.639465307484947,0.24691793018916441,0.1,1
2990,6.345358080589519,1.0,3.8072148483537114,0.0,0.0,6.345358080589519,0.0,2.1118386220734684,-0.3163234385780975,0.09935210498925123,0.011364824424723844,3.86723495889884,-0.6420504826040925,2.9956740267259656,1.2313907382836171,-1.5279836337128228,2.0332481038793504,4.5088004778392285,-0.5119372627663189,5.41049180481142,0.5084507831128575,1.0495795450182923,0.8342592632524924,2.2763536583614377,0.3875888875820748,3.0454127878742803,2.119725809019455,-0.33145877808045626,3.835176272803031,0.1,1
2991,6.615986644804336,1.0,3.9695919868826013,0.0,0.0,6.615986644804336,0.0,4.117666909096632,0.4420732408351138,0.030766072690650376,-0.0951496125646007,6.479050495730224,-1.729037701557749,4.304398604966751,2.2800129858034355,2.6225032887803774,2.104138217879943,5.305788423433,2.1775459213856454,0.4465021614945178,4.139191752461492,-1.2119680323773954,0.7584114952751698,-0.6138556523930796,-0.1479440152167816,5.8420006361031955,1.8019771948541778,0.20172867990459625,3.342836553037548,0.1,1
2992,9.509477729277451,1.0,5.705686637566471,0.0,0.0,9.509477729277451,0.0,3.6068639969899974,-0.03910228589397513,0.09800806229173435,0.019860003167661407,0.10582154046604852,1.7432136289491134,1.0737049149343205,10.096168149937464,0.7332383174171836,3.9170357468045207,2.606452045629591,3.677425430508589,1.0309652071235416,1.217096886803187,-3.3415658192169104,4.378739594473658,5.240550827270911,-3.246694957699493,6.051204319939439,2.9555901020344444,-3.6198999860415646,0.4811107024019153,0.1,1
2993,9.145008618375902,1.0,5.487005171025541,0.0,0.0,9.145008618375902,0.0,6.949290727589464,1.3264457886692318,-0.0742159554625184,0.06702232430157495,1.9778975594112707,3.040023057303693,0.7882699525154186,4.313602620240674,1.6545173339005645,5.8738910848271555,8.916110831453206,2.3794840428645156,1.7063209404016737,1.4519995411157391,1.4105555229106939,1.6160800667256836,3.674817708144617,0.7881044981772614,2.613598458440582,3.937914779269967,4.157414163552021,6.180762645165564,0.1,1
2994,9.229641760387791,1.0,5.537785056232674,0.0,0.0,9.229641760387791,0.0,6.096739243918633,1.0567475530891297,-0.0868104610608666,0.04963812899777516,2.7096246633562115,-3.7861042053384955,1.820330116346077,0.635804818450076,2.484867243934469,0.44772467381167924,-0.3584721085052083,1.4971298048908062,1.2897155849388238,3.91396546410004,1.4890283541607723,0.5178917179726426,1.0909437756249867,-2.2973994752824636,3.738003572002061,-0.7435163321024341,-1.3428987359914903,3.2213604187419134,0.1,1
