idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,sigma,seed
3265,5.192048539563656,1.0,3.1152291237381933,0.0,0.0,5.192048539563656,0.0,-0.6040018918335094,-0.5968530032405809,0.0970505745841768,0.024107799005324768,1.6550071983112318,0.5546062045054141,2.17420070510012,0.08922526754808491,0.4972221792792128,3.2735033332587946,0.5298859924925594,2.1057780079844224,4.010504286268958,5.484222283175097,-0.4441370203051505,3.002281677429398,1.3331936773825435,2.3802437492380277,0.6320113764605151,0.1,1
3266,6.286654405794554,1.0,3.7719926434767324,0.0,0.0,6.286654405794554,0.0,-0.4613039578707518,1.1436676905457979,0.09845546964650956,-0.017507726770921352,6.020154722829968,0.28169057807538145,3.429262703998706,5.225687034400418,2.364416979544246,1.0640922834372426,4.336141320112257,0.854719124361403,3.090513119054945,3.584414593161804,-2.3925023707469864,6.02639534647501,1.9865113559204364,0.008327579513638108,2.7449851765704096,0.1,1
3267,5.591619917107097,1.0,3.354971950264258,0.0,0.0,5.591619917107097,0.0,0.6770850728454991,-0.0043629272847658385,0.08357539824789816,0.05491040709833814,2.2528371410731305,-0.07819807525362116,5.331471850845398,0.4050746988644245,1.837777912563455,0.0072377636195634035,2.0147727864602936,1.7151569223148861,5.243564074652384,1.1987299022069757,0.6838555352100133,3.874054400659192,0.29878803830313005,0.39265824025393803,1.7052989923805237,0.1,1
3268,5.582846499267565,1.0,3.349707899560539,0.0,0.0,5.582846499267565,0.0,-0.8607793284197192,0.6301599912590152,0.07710173996197164,-0.06368140776424862,0.8602435999733076,1.2566033166120163,5.202006045650275,0.4111736749017494,-1.4765258372578633,4.061568396194155,1.8628643999715533,1.417656825804407,0.4430866727220717,2.7350487221057,0.8625857845587516,3.3924024052817896,0.9059505333162683,-1.9631123421191334,2.703801835783681,0.1,1
3269,8.403145768232562,1.0,5.041887460939537,0.0,0.0,8.403145768232562,0.0,-0.2845015649455399,-1.351161288901806,0.029451357550107294,0.09556472957349765,3.1950484512129487,4.327971060593875,5.329834844776687,3.3675333308391737,4.387978872341958,2.1180561506884357,3.970184690162333,2.5246361656873875,3.0583300469853887,7.6401514178538905,0.15012328701701957,1.5166391148671268,-0.14793731379930275,0.5565389656116413,4.464286755660976,0.1,1
3270,5.355004673176078,1.0,3.2130028039056464,0.0,0.0,5.355004673176078,0.0,4.683480502986507,0.2519377191876715,-0.0669351273373463,0.07429460766659472,1.5179711032707486,-2.2437716477977876,0.442806672974102,-0.13982709450412,-0.9733801204091773,0.717343377670661,3.2638861162171633,3.1118045338820233,4.771922594911086,3.0049545171348573,-2.444731061512211,5.199100221515833,5.107489661988577,2.00310088215384,1.7351893792078061,0.1,1
3271,5.460946366925047,1.0,3.276567820155028,0.0,0.0,5.460946366925047,0.0,-0.9476633362782153,0.40457521973160493,0.08046364948789562,-0.05937677248797779,1.7830965193457653,2.8900568289996946,0.06128148284160299,3.9312200274318965,0.8211271482723416,3.4743122403321527,5.692250626317774,-0.5951167248408256,4.300850741305916,2.743060970007162,2.9133512961594454,1.8961491294685162,4.516113449888181,2.26174589819546,3.892278880502639,0.1,1
3272,5.206465607408263,1.0,3.123879364444958,0.0,0.0,5.206465607408263,0.0,4.459739512481406,0.5835300685158908,-0.09493578976524375,0.03141967252613305,0.11907634385035681,0.5415757472795333,1.6240703859067611,3.083665378470122,0.7881451773423329,0.3291518324629425,2.6246482606873864,-0.9301387384986974,1.061232299789354,3.2060152754994196,0.06389108193830301,6.037790248532463,0.726577066471298,1.6298626089270138,4.938408701927211,0.1,1
3273,8.346517944590067,1.0,5.00791076675404,0.0,0.0,8.346517944590067,0.0,5.374520596506185,0.2803583639003404,-0.0989023349740269,0.014775930992170198,7.399217192594342,1.9784441733088132,2.77213538187942,5.684892675044728,-0.8779064894490677,2.5928340036714546,7.82670519462561,0.1829553528207197,0.011995139867572734,8.906605975775815,-0.45149281548343106,4.709747717869715,6.8981023775303365,3.5977522181442576,6.0065952793305,0.1,1
3274,6.653949725827653,1.0,3.9923698354965915,0.0,0.0,6.653949725827653,0.0,3.21173815554676,0.20940754744300216,0.012199928378427151,-0.09925301883349064,2.8006751628955002,3.123262839840571,3.618046429768609,6.056684445365098,-2.2603332999329218,1.1623038542087372,1.8229254342246681,-1.3400531234077437,3.537222492216648,6.241544260073788,1.9398790051224388,3.612789023000176,5.576651972852164,0.7809394435907459,0.9128301904953052,0.1,1
3275,8.490359362602268,1.0,5.09421561756136,0.0,0.0,8.490359362602268,0.0,-0.1527915489351806,-1.1530913957689017,0.0532982472476137,0.08461262813748455,4.140029218205932,-3.5933603798344205,3.2141227197253848,5.04542433770029,-4.736533110104548,1.1735317138118546,7.838615933937131,-1.7494048071651662,1.4464665873012976,7.189694796874777,-1.1259098212959795,2.827913069169922,2.1214908180770156,2.458320611183921,2.9917474546107172,0.1,1
3276,6.6518898910691835,1.0,3.99113393464151,0.0,0.0,6.6518898910691835,0.0,3.712982806562978,1.051846830641785,-0.04337790609946032,-0.09010192707387786,2.327706347902774,3.3993132215324837,4.715189679553416,-0.11131406335786576,-1.1945471460543637,1.1291654153698218,1.3206286144870472,-2.2088460750984438,5.174967483037975,1.7920596295114934,2.0271378869800465,3.073549229853572,1.2166222979487196,2.75659085437704,1.9696260066237077,0.1,1
3277,7.203819715471038,1.0,4.322291829282623,0.0,0.0,7.203819715471038,0.0,2.5054867391556748,0.32464705343369626,-0.011269812890296332,-0.09936292727882826,5.402299478026993,-2.0569153012197536,3.4856535372710384,5.058063564994052,1.7076741078443247,2.9300110834161717,-0.10359303257758246,-0.2511804893686477,4.856476226412495,2.2647648450612925,-1.0556809750093752,3.062868567466969,4.99003716618124,0.30401320853776126,0.2571653335913286,0.1,1
3278,6.759264499854327,1.0,4.055558699912596,0.0,0.0,6.759264499854327,0.0,0.538645110667586,0.425886688152201,0.03285309032950514,0.09444932215638913,5.313078091106862,0.8824759174280736,6.271077897377882,-0.5583597640138169,0.29628337747731365,3.730107310156728,6.293988508345836,1.9909338876891542,3.092119954368337,3.4675606902000884,-0.6541109141183344,0.4262915671125018,1.6510971926182163,-0.7506824467039593,5.840652732151284,0.1,1
3279,7.758611135634646,1.0,4.655166681380788,0.0,0.0,7.758611135634646,0.0,1.1155187128478863,-1.1870855372011921,0.08931327102447437,0.044979324349180574,7.54816670262311,1.6354777846475648,3.865344219647779,6.023129041225035,1.7931965809990102,3.556492792710385,3.277931781539232,1.5555524336840263,5.8287845492604555,4.1018560443128065,-2.3730865129626477,3.4497950760616614,3.141536339574272,3.257124910226419,4.6118954294176735,0.1,1
3280,5.818137030764945,1.0,3.490882218458967,0.0,0.0,5.818137030764945,0.0,5.133767339720235,-0.5546395085139826,-0.09047810214454716,-0.04258770987410444,4.713733006150193,0.7882004136892067,4.378581250575384,3.433813651892076,-1.5808830025068021,0.9421412078352938,3.8802506117725506,-0.6987123215928834,0.4298746331658066,0.888012993832004,-1.0913834567554432,0.2198106043142408,4.506300460129126,1.16754827162598,3.329422278167293,0.1,1
3281,6.439798574760712,1.0,3.8638791448564267,0.0,0.0,6.439798574760712,0.0,2.8302718034812178,-0.8519003509403795,0.09997549330033786,0.0022137613588867305,3.7513964865735687,-3.382375308593081,3.4670112472041157,6.4298425925615526,-0.705221185007461,3.334010209139948,1.5028592678144734,-2.339944027330728,5.949678713068687,1.5158516953988146,0.6124869301598717,4.970144841684171,1.7811005601516132,-2.1758594919159875,3.6001735867556883,0.1,1
3282,5.606775805979069,1.0,3.3640654835874413,0.0,0.0,5.606775805979069,0.0,2.430189240727812,-0.36716431696217144,0.08569531257936865,-0.05153943540556399,4.5732867957635825,-1.3068230376879344,2.9237131151648863,1.9607568017491128,0.3351313376352164,3.2528733751059016,3.6043834474035403,1.5381167532693862,4.660073153072327,1.0254689786794235,-1.071065207312145,1.4061781630099708,1.8859856332415275,2.9013392689598043,4.150561974497786,0.1,1
3283,5.068339471991625,1.0,3.041003683194975,0.0,0.0,5.068339471991625,0.0,5.64391570732953,-0.982352178353134,-0.0950218951606101,0.031158296488832973,3.1934991902393213,1.0487750262206055,2.9315367855147523,0.5721893559715092,1.2507464970807745,1.7866696250663712,4.686930925613064,0.5422360519786643,1.7024344807589142,1.1925970577317326,-2.4229388046826315,3.623494028124039,2.6112730103324147,0.4324291271865935,1.6853583308355438,0.1,1
3284,7.2408592302560155,1.0,4.344515538153609,0.0,0.0,7.2408592302560155,0.0,3.7561104219465586,1.0037210415825655,0.03743146509979027,-0.09273017535022343,2.208424929349995,4.101147014248468,4.837110399470331,7.627385098629962,1.6312622577657478,3.3581406366043827,3.4095576458640067,4.015875054987708,1.4400319479892685,5.269548825122149,-0.41344752757306813,2.3728097374519153,1.6378262408440796,-3.1399140353506585,1.7899862379505682,0.1,1
3285,7.501932384838961,1.0,4.5011594309033764,0.0,0.0,7.501932384838961,0.0,1.1857772905814357,-0.12198567327637466,0.07455866840035079,0.06664086558836502,2.4726118696372947,2.3181200466390117,4.613544332704496,8.204544380500444,0.0501571970862835,2.2893210099401733,2.244768406151527,1.411447899108283,4.375629463754347,1.350750485114439,3.572138437117651,5.785864223335228,1.6887738227910716,2.3921855151527773,1.896583462342486,0.1,1
3286,6.37537046208344,1.0,3.825222277250064,0.0,0.0,6.37537046208344,0.0,6.444891785364034,0.12381800799115941,-0.042246816399962195,0.09063777636321341,3.2033750114023447,-1.815799664844431,5.28737526210945,4.372735673426046,-1.012852306152033,5.543732061863403,5.037978086455746,0.286932483392167,4.873228947872597,1.224266228129867,1.1721036317238134,0.24515419297824345,1.9334293528607869,1.6322286802259989,0.7137860608964308,0.1,1
3287,8.261057313750864,1.0,4.956634388250518,0.0,0.0,8.261057313750864,0.0,6.321088291394541,0.35187320219600116,0.010005823990924879,-0.09949815820537902,4.150333830065677,-4.103870755218851,2.3347643007510737,2.9058985071541725,0.8486570355055635,2.4657518728941885,7.262466509548293,3.5240539616219686,0.3405063088045129,0.36960850011053603,2.6305468580983034,3.19863892257926,1.8245119016718054,0.1457451300081544,3.79577201058545,0.1,1
3288,5.611244393057882,1.0,3.3667466358347293,0.0,0.0,5.611244393057882,0.0,4.304894191669804,1.13603644493482,-0.007333709342483201,-0.09973072098044802,0.3985706384255585,-0.5358116497844352,2.4610183034642,1.1666497487351406,-0.1607795255773498,3.706158688990999,4.818404761271413,0.3998585300325194,3.968872745792613,3.546015769739854,0.8586755607155523,1.3730972098444594,2.474374428578456,2.3227420770991944,4.836687185318934,0.1,1
3289,6.518857664385871,1.0,3.9113145986315225,0.0,0.0,6.518857664385871,0.0,6.140071437413412,1.0267524942172779,-0.05089604833061961,0.08607898851826289,4.356346173160167,0.6896748062053631,6.0592004754263655,3.147335234681964,-1.5368594159818105,3.9063541150030727,3.519993748437606,2.956123411613549,5.518444794825174,1.509421693778967,1.5827618273226733,1.5460896157980324,0.9665024646235612,1.836850321004777,6.00932469929808,0.1,1
3290,6.81587853767013,1.0,4.089527122602078,0.0,0.0,6.81587853767013,0.0,-0.1951617234007827,-0.4034403965778395,0.03251357395604545,0.09456673574045349,3.8635459089897384,-1.2415245366737042,0.002307578260554041,3.642523521651481,4.06087969987538,1.537143442205015,1.1159874185447007,-2.8323924172755524,2.5396190593497194,1.0437922209958987,0.07247312638328016,2.187631201273341,0.7946877213391543,1.5384980835093591,1.566376528810937,0.1,1
3291,7.173036727083364,1.0,4.303822036250018,0.0,0.0,7.173036727083364,0.0,4.9872531993360605,0.6377963642117837,-0.09656607929106648,0.025980614510658945,5.131447616007212,2.743092089089762,4.031368966982962,1.928519031436552,1.3109732782929095,0.5494156231917094,1.0776729670527887,-2.729841443605425,0.9736797912979622,2.205529997528454,0.17936217474929325,5.228054330941581,6.6787829709526605,1.5646719218606306,4.503507059418614,0.1,1
3292,7.666996294026502,1.0,4.600197776415901,0.0,0.0,7.666996294026502,0.0,2.611620639909616,-0.14411179360165383,0.022187540406705758,0.09750750253545006,5.946444590478196,-0.15684990543846852,4.030695679480131,0.33137930612552147,-1.6696141844220036,0.19800482442182035,7.202803201205098,0.27434594189225014,5.412743726263815,2.5888780010869903,-0.3282812262899636,0.7830499958601207,3.9412363790045597,2.3175070519888035,4.903274208497314,0.1,1
3293,6.666652204074714,1.0,3.999991322444828,0.0,0.0,6.666652204074714,0.0,2.271414225066379,-0.6026355820822036,0.07463197366266607,-0.06655875980827107,6.279584561127199,2.462147271023675,4.883767877564027,5.463974226138314,2.819179837660331,0.023916423028790434,3.2687151260562866,-3.73206075931693,2.132052910431067,2.7057199230577553,-2.7051326457005795,0.43433597111578753,0.22444437742315637,-1.882613384245565,3.9856676799220687,0.1,1
3294,5.879954514520263,1.0,3.527972708712158,0.0,0.0,5.879954514520263,0.0,6.162870669981873,1.1728648846576442,-0.05802832031166183,0.08144147617649852,1.1463179679659128,-1.0531082707668897,0.4103030512378104,3.1144168955853377,1.1844313928055485,1.6199328676928644,4.231188365892121,2.6828525849169473,5.0146667477457445,-0.21063467882509457,0.5226332040284655,3.553737131216411,3.6900696197784137,-1.696204681488338,2.521623661213855,0.1,1
3295,5.554836568059995,1.0,3.3329019408359972,0.0,0.0,5.554836568059995,0.0,5.137947187264876,-0.5486461147143337,-0.09598231274967389,0.02806057089981939,4.198830723653176,-0.848841003544808,0.0843051932438693,2.756049088511842,2.185999803436059,5.537896407817123,5.306564024363692,0.31033533181656003,0.452288474306208,2.9654642294587026,-1.0675980052813479,3.5525883335382678,4.973631166521849,-0.20465770159860955,4.0313822135249,0.1,1
3296,7.3910663155957605,1.0,4.4346397893574565,0.0,0.0,7.3910663155957605,0.0,5.586642307291498,-1.1661924317927532,0.04459857981594642,0.08950400370039688,4.7381554675705555,-0.22475847640561042,0.5008776840852716,3.341310000130037,-3.6397575627218024,2.3947796779166617,0.7541874969062827,-1.652006350113161,2.822513771237966,6.036502778614201,-3.3441459027475267,5.068320599986669,6.532545938220267,2.7672006365531114,4.018386516561726,0.1,1
3297,7.709823584523784,1.0,4.62589415071427,0.0,0.0,7.709823584523784,0.0,1.0708836692416503,-1.3869909735541341,0.09619349581548536,0.027327849582361993,3.3160863992732894,1.9779007483557876,1.4666109072977946,6.228498407669761,-1.731424985431414,2.872842424059409,6.229273893743871,1.8997352858625185,4.7687327929856576,7.395694378259105,0.48258551958228696,2.1440555068213256,3.534517208132074,-3.388210461804946,2.292515413740196,0.1,1
3298,5.98225784177413,1.0,3.589354705064478,0.0,0.0,5.98225784177413,0.0,4.188806076771079,0.9146662978541098,0.04968264134868691,-0.0867849937985695,3.9482955618756113,-0.02169847508352157,0.28334475456690905,0.640321010648258,1.0194731542646884,2.9289690107858295,4.979506969844278,1.3103519762506437,1.4329658485853223,4.846670332495406,1.8918787083393802,6.137409148873653,5.367260410789211,1.162265514802579,0.3762485849407025,0.1,1
3299,7.48667571264833,1.0,4.492005427588998,0.0,0.0,7.48667571264833,0.0,7.635342798302007,1.4555346778032163,-0.09927110978641111,0.012051836448206314,2.621073786239946,1.8377628289941195,4.098952038155429,5.216714120404747,-0.5607818744761806,2.0722455366945196,5.028417572136171,-1.9246509871652158,1.6510816150864671,0.7333085336595198,3.0827834527654803,0.7886549049947957,5.307490118118123,-2.8081499829414933,4.018778251332208,0.1,1
3300,7.358517668337285,1.0,4.415110601002371,0.0,0.0,7.358517668337285,0.0,2.816023652023922,-0.9365210762303751,-0.019475656504739765,0.09808516097610988,1.5083316929812183,-3.530845279937196,3.0751967349585425,7.468801333431797,-0.6577917087067544,3.9938930585064267,2.1846221562848847,-1.2801338507179507,1.6673826808013033,7.740751131129784,-0.17374271504359237,4.018876035263295,3.501454279382269,3.0530390770012086,2.1176647334901273,0.1,1
3301,5.941573750335616,1.0,3.5649442502013695,0.0,0.0,5.941573750335616,0.0,0.43290656008809963,-0.09930266855261882,0.02227274781490421,-0.09748807467979703,4.766244555730348,-0.576656640408959,2.6980245497687303,1.5437210985431047,-2.718951338638738,3.1138288728555463,0.06834924864102643,-0.6085252773351173,5.003921126642669,1.2128767729188148,2.009667529287971,1.4156285079444326,6.101438931135956,1.185175672361319,0.21853068309891285,0.1,1
3302,8.938608279046878,1.0,5.363164967428127,0.0,0.0,8.938608279046878,0.0,9.459698001414294,0.5615413475479512,-0.07104767605564034,-0.07037206638356437,2.986398649126431,2.036226519253278,2.873421565513549,3.60601065329722,4.086097741435925,0.9484907662831521,8.60275398519402,-1.5995414830456534,5.896020086968328,2.6043330137592684,-4.709154532715804,1.1381267475671144,0.7359334522688119,2.7037551334860064,4.727495243882331,0.1,1
3303,5.48906107895338,1.0,3.2934366473720282,0.0,0.0,5.48906107895338,0.0,4.630432277571826,-0.46172905911258466,-0.04107133993212864,-0.09117645000864827,5.33478820167773,-1.9440602119949126,1.7705531092250233,2.2547735762557366,2.1778403746929866,2.9085299502096356,1.6003318194677143,-0.3904935603828751,1.5676757482423451,2.8710975738969555,3.169444479574021,2.627376225589507,2.0695717900297153,2.6974864537363072,4.742263419562484,0.1,1
3304,8.092182222060032,1.0,4.855309333236019,0.0,0.0,8.092182222060032,0.0,8.61181643116506,0.6071658413924069,-0.09991982356726345,-0.004003605660769307,2.614826787671021,-2.207695935196888,2.509141699829163,5.136687294526615,1.876255011630852,2.633360779611092,3.8769092440807236,-4.846195050115026,0.1968947948508776,3.701265779271016,-1.121127169531092,0.8389114215552513,3.5711735532087263,-3.061273434421311,1.7862926331585218,0.1,1
3305,7.314069794105105,1.0,4.388441876463063,0.0,0.0,7.314069794105105,0.0,0.8510270842914848,-0.09631382840637603,0.044440562964821795,-0.0895825672961526,2.800063800321598,2.370404104838321,0.9075013369251695,4.884575262642333,-3.8361507633344067,4.243630248295746,1.8500255689163765,0.9343748271192148,1.5450825350736432,3.0861758698544235,3.8016110436897876,0.7627969930351315,3.132052611483121,-0.49063652732464524,1.2619422655831907,0.1,1
3306,8.204539227244474,1.0,4.922723536346685,0.0,0.0,8.204539227244474,0.0,-0.6706803809593999,1.0233536146077533,0.08257528180809,-0.056403216524543366,6.215403948083273,2.509251655980754,5.027874696273502,6.82791805542266,0.719335042662088,0.4763665419909562,0.8567913146015309,-1.5502988742921318,0.9618265398155085,4.47484555854838,0.09031813110654205,2.969771455193725,3.5134497112738643,3.2300849618224534,6.020437149191611,0.1,1
3307,6.520645016280472,1.0,3.912387009768283,0.0,0.0,6.520645016280472,0.0,-0.29021494522097063,-1.4157647511573574,0.0008173513905248557,0.0999966596277316,1.4588414778229029,-0.21696845845137072,5.240209210149598,1.8430910062917,-1.9211439496800198,0.51175876553073,1.2545679432463,-3.34973054042411,6.07666136677288,0.5985094955171641,-2.3720234958613693,5.779377585564769,2.812691900539345,2.117489092683736,4.66349627710049,0.1,1
3308,6.208466543303587,1.0,3.725079925982152,0.0,0.0,6.208466543303587,0.0,2.3426972475981764,1.3045004128754543,0.09980663923539962,-0.006215686972072414,5.862762166645231,2.4013091674400417,1.7474764411454313,2.247251886983355,2.1163816436568266,3.812766724013262,2.2618220414160293,-0.9887499843026827,3.86781719608505,1.2360831297231925,-2.137008652975798,1.2318045004506428,5.330812160367536,-2.3470540098133923,1.8924639545779005,0.1,1
3309,5.712323633152506,1.0,3.4273941798915035,0.0,0.0,5.712323633152506,0.0,1.0027226398958764,-0.4488814233806173,-0.007295835518616921,0.09973349880599441,3.982994024757696,1.4624158957391522,4.880612625662515,3.7908339628502934,0.9774007212216512,0.7944197586182316,-0.16523146973337477,0.4166518145754897,5.784781174725151,1.6492296393663781,2.3987052726841998,1.3396221384829516,3.694254902960154,0.6352123680777854,2.7147637376868112,0.1,1
3310,5.962555587445665,1.0,3.5775333524673987,0.0,0.0,5.962555587445665,0.0,6.8201843377098665,0.486909090656836,-0.0985171217911216,0.017157409885915634,0.2514771908762481,1.8472548067774968,0.18579947988819817,2.869336171573469,-3.207456179603546,5.742488856818097,2.5309201790113915,1.258242619348541,3.938871235890893,6.023016497042777,-1.6073153537616498,1.2217227017820924,3.6716959406126155,-3.13586068866759,5.628868375429873,0.1,1
3311,6.002604517391366,1.0,3.6015627104348193,0.0,0.0,6.002604517391366,0.0,-0.8176832921949224,0.879947823630933,0.04008799807526839,-0.09161305807753216,1.6210963824294902,1.826568406630931,4.055677003240974,2.5912424389986,-0.017492035650324377,3.004123862295485,5.8102384008503165,-1.7672067659304236,1.1395340864729147,1.8945308587357867,0.3330958893463004,5.236767564840241,2.412062581523361,2.277128235773528,1.4499246197372475,0.1,1
3312,7.309650810949898,1.0,4.385790486569938,0.0,0.0,7.309650810949898,0.0,0.09421948316716995,-0.9717341167330835,0.09936821810041532,-0.011223066940381962,3.7280776839045986,-1.699664585157526,2.438815881005314,-0.06241931537415413,-1.816261887039582,5.078599862672929,3.800025580096832,2.5978795620464146,0.12044977983309178,3.3635685234412183,-0.03527528295872553,4.213391404073312,3.735080600337363,-3.626935721191796,3.199426037410096,0.1,1
3313,5.289047440591345,1.0,3.173428464354807,0.0,0.0,5.289047440591345,0.0,0.080639327385118,-0.13952151775022226,0.09969440748417528,0.0078118574218438985,1.3708328639850549,-1.6763153264706598,5.983071102871188,3.2785987551993623,-0.10377226771454402,4.882311169588897,4.362530822047022,-2.516416592504086,4.889095896612343,3.7162096323508464,2.4933594305207087,4.65602294082455,0.7082631070451317,-1.956615265257647,0.5908065926946529,0.1,1
3314,6.455706739531616,1.0,3.8734240437189693,0.0,0.0,6.455706739531616,0.0,-0.09551924687026281,0.501820648247987,0.08480715427021983,0.05298817400691533,0.5396877650088667,-0.16872341431266005,1.5755976252374702,3.908801266551453,-2.376745993215011,4.3121882837132315,3.8789181482522315,0.20433148007230428,2.687655740369236,2.3704892714952472,-0.5355037609717356,0.6636430557040852,-0.5104719953530741,-0.6878683021706475,1.8335841808022892,0.1,1
3315,7.610565049037698,1.0,4.566339029422618,0.0,0.0,7.610565049037698,0.0,7.605676720506832,-0.4007996005801273,-0.09543725091254689,0.029861867628391395,4.86403590924558,-2.302087723046278,3.6604170357159007,4.73157420983643,-0.8996577643566595,1.6217172776229611,4.481281170555265,-3.6884064179281553,0.46627229533463593,6.061881725769225,-1.3231087277248887,0.6729371344718927,3.242735588015804,0.4920172847688223,1.0088931699213974,0.1,1
3316,6.331504879378146,1.0,3.7989029276268873,0.0,0.0,6.331504879378146,0.0,0.31324208970540435,-0.9492046160584748,0.04397413407873867,-0.08981244642044395,4.19863206946434,3.417098508026906,5.319999275791175,6.159664736909422,0.9179116256341227,0.5099616256188646,4.834318695797497,1.996059592965977,2.692409032762647,5.122559273760296,2.1422285889115575,5.701655366574402,1.2964854199654883,0.5058671941466993,4.068207359971477,0.1,1
3317,7.641496397410664,1.0,4.584897838446398,0.0,0.0,7.641496397410664,0.0,2.6805721465315537,1.2469737392537676,-0.0231762449363001,-0.09727724127797122,7.37626065247963,0.5929499055083209,2.4244427167703093,6.639066759752982,2.058919339699062,0.7952815295721014,1.457121714366855,3.552939228408526,1.2030347630649083,4.212832295581824,-2.149963994519735,0.04984466183154217,5.721791666789148,0.7688144142705644,5.938385734571431,0.1,1
3318,5.990161455348898,1.0,3.5940968732093386,0.0,0.0,5.990161455348898,0.0,6.981413190062724,0.6842534151478944,-0.014641516604158106,-0.09892232301927692,3.582242106709677,2.0277861268385915,5.874481949670098,1.4605268793608466,2.57913854732544,3.3737997335389927,3.6703160077183163,3.5123894666493745,6.035146014857708,5.750462364164504,1.6360208389700275,3.517814765414849,0.27593608402758063,-0.5943162548610631,2.876602012933833,0.1,1
3319,6.568978776077862,1.0,3.941387265646717,0.0,0.0,6.568978776077862,0.0,0.011797958395119969,1.272207507650975,0.09998050982930207,-0.001974247773921512,2.068817466987487,2.0707085713568696,5.545154817221071,5.4359925327701095,-1.4481462745998834,1.1306494415009782,1.1595004703574165,0.7845690137211748,3.0760955623577715,1.189990094193449,2.204703497291418,5.214561895053903,3.6281494594583323,0.24581030186576636,2.109892319109465,0.1,1
3320,6.124007992598616,1.0,3.6744047955591697,0.0,0.0,6.124007992598616,0.0,3.284575852933239,0.9982925058034926,-0.02950394849158682,-0.0955485061285931,2.869734293726059,-0.7180699132471143,2.305942895813865,0.7817398745578941,1.3909412670447014,2.887803502766437,4.141571889405448,-1.8655592997678971,5.489810188623081,3.1748997639586274,2.1985168378511517,1.6789142315740289,5.533083217044981,0.7758290339821524,6.136286971563206,0.1,1
3321,6.551725471312268,1.0,3.9310352827873603,0.0,0.0,6.551725471312268,0.0,5.783327527280311,0.7540734355382392,0.0012055457495200232,-0.09999273303318504,4.648566086398213,-0.6700475071758457,1.854492845750568,2.2959880709248384,-0.6735221490294233,4.3047797671412145,4.683837903210396,-0.8225513198467388,3.993170093025646,6.096735348712496,1.5564379478248382,0.3083324664304302,5.112452320855598,-2.1957170724474646,3.6574293584004707,0.1,1
3322,5.281521813242875,1.0,3.1689130879457252,0.0,0.0,5.281521813242875,0.0,4.160342412957322,-0.5385421699117319,-0.06995554527568897,-0.0714578315174833,4.0165339760109,0.5953653472408538,0.5353470317341712,1.4747037058647867,2.857478266549039,0.46458480497296956,2.14398502108233,-2.932975243482001,3.8917638470024323,1.1499697610704123,-2.574878271644481,1.9597162563509425,4.066686931667227,1.6381577995818817,4.411747861864561,0.1,1
3323,8.404798742956114,1.0,5.042879245773668,0.0,0.0,8.404798742956114,0.0,8.307322622792656,1.2562142650389219,-0.09473868703755245,0.03200907962439239,2.0373574137669705,0.4913409267968446,5.1581002661075175,1.7196945788979567,1.2755185702106284,5.033085129525956,7.6895636554785,-0.6697879303613172,5.927325942249957,8.837348746527312,-1.641764430770734,4.271572834401984,0.13111362338175958,2.5248192822618583,0.34347579509383686,0.1,1
3324,6.543944013349084,1.0,3.9263664080094505,0.0,0.0,6.543944013349084,0.0,1.7992055051053102,1.1402933630603465,0.05664539618795289,-0.08240933861347179,1.672090884083212,-1.5961308152179532,1.1865876150465822,1.3300580266643083,1.4603305659395611,3.718393828127673,1.8244222264719239,2.181928332703506,6.089368013936333,1.0027458302375831,0.9054553639065687,0.4482145202020555,2.9556747300825874,-2.575715559480737,4.798388431610968,0.1,1
3325,5.191373906661311,1.0,3.1148243439967866,0.0,0.0,5.191373906661311,0.0,5.971189448337807,-0.8592862650770603,-0.054904676356005815,0.08357916315830315,1.0173814600413584,-1.8835920085422964,1.4808282323280424,2.301349996239186,1.936954065797473,4.892277650963576,5.043718867035129,-1.4630022456062242,1.6444971628781648,4.86372481509046,0.9632037704537509,4.837443369873803,3.3580079570422408,-1.2526889134475165,2.101390120861267,0.1,1
3326,8.317705239572424,1.0,4.990623143743455,0.0,0.0,8.317705239572424,0.0,8.81020435855128,0.854986347969365,-0.09294886469121218,0.036885072219188214,3.568666839645162,2.2179322604154583,1.9124655158910784,7.20279233522192,-0.3637386946705202,3.8930628426797482,7.973245372414152,1.732024858134799,0.1748126610276336,7.52147930681841,-0.1169021269528427,2.2894954856549643,5.283866031827444,2.0730706167816964,0.4404414982910908,0.1,1
3327,8.495767138466414,1.0,5.097460283079848,0.0,0.0,8.495767138466414,0.0,5.6469693665635035,-1.2112099307148643,-0.036250004538237034,0.09319837536662212,4.131068152789685,-2.0272810377913335,4.934547029364427,4.802868824276483,0.6064832876895212,1.933095101707888,7.849833070528428,1.0195263011670466,1.1782514354875941,3.048078596359718,4.312678785799696,3.216300365333754,6.471214189951989,0.33306295253637963,2.4025138022268013,0.1,1
